runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
406.8125,795.17,18.68,23.04,14.87,5.03,16.32,0.94,-0.17,-0.1,14836012.0,17646816.0
401.67188,794.07,19.39,23.81,15.49,13.83,15.83,1.77,-0.85,-1.45,17309128.0,20590608.0
419.375,796.07,17.31,20.14,14.45,5.49,15.52,1.31,0.68,-0.85,6609470.0,7863424.0
412.92188,795.4,18.93,23.2,15.06,0.85,14.75,1.98,1.08,1.59,16823746.0,20016992.0
355.3125,794.36,19.21,23.95,15.34,0.68,15.08,2.05,1.31,0.99,15546286.0,18498754.0
293.03125,795.0,19.32,23.75,14.23,2.4,15.57,1.6,1.19,-0.19,17958378.0,21371282.0
251.8125,796.07,18.37,21.39,15.73,5.5,15.11,1.79,0.37,-1.7,14501616.0,17259410.0
233.60938,796.04,18.28,22.34,15.37,4.37,14.98,1.14,0.71,-0.81,15528972.0,18483496.0
230.0,796.42,17.76,21.79,15.5,6.4,15.47,1.15,0.98,0.24,14630456.0,17415854.0
232.0,796.48,17.36,21.19,14.71,5.38,15.57,1.18,0.98,0.06,10445636.0,12435270.0
245.57812,796.3,17.31,20.99,15.24,15.67,15.93,0.84,0.59,-0.16,12228658.0,14559472.0
288.17188,794.94,18.04,22.0,14.34,5.01,15.42,0.89,0.16,0.26,16283128.0,19388510.0
313.9375,794.16,18.88,23.69,15.09,5.61,15.63,0.74,0.09,0.03,18676728.0,22241058.0
325.75,793.32,19.52,25.0,14.57,5.9,15.72,0.95,-0.29,0.46,19609404.0,23354112.0
351.65625,792.75,18.76,23.73,13.97,5.42,15.83,0.86,-0.17,0.33,16684648.0,19866174.0
376.03125,793.06,18.38,23.97,14.24,6.16,15.21,1.01,-0.92,-0.05,15648882.0,18629256.0
356.4375,793.95,18.7,23.11,15.27,7.8,13.86,1.42,-1.25,-0.26,15251510.0,18152794.0
330.03125,793.72,19.46,24.27,14.74,0.71,13.92,1.45,-0.38,-1.03,16445490.0,19568754.0
290.5,794.14,18.66,22.73,15.22,1.9,14.35,1.49,-0.6,-1.23,16248054.0,19330076.0
256.95312,793.81,18.6,23.15,14.63,7.46,15.85,0.97,-0.28,-0.74,14787882.0,17588768.0
264.20312,793.19,20.15,24.71,15.79,0.92,14.27,1.07,-0.3,-0.8,17363430.0,20647742.0
242.90625,793.09,21.45,25.73,16.74,0.22,13.59,0.85,-0.5,-0.16,18990850.0,22577940.0
202.14062,791.56,21.19,26.24,16.83,8.01,14.86,1.22,-0.74,-0.21,17902190.0,21279314.0
190.15625,793.9,16.63,18.83,13.9,9.11,15.32,1.35,-0.1,-1.32,3332424.0,3960198.0
219.84375,795.46,18.47,22.27,14.59,1.94,14.37,1.16,0.9,0.07,15387426.0,18282192.0
213.82812,794.85,19.32,24.17,15.46,4.28,15.46,1.52,0.84,0.84,16994202.0,20186704.0
190.09375,794.38,20.06,24.87,16.19,1.45,15.66,1.54,0.84,0.9,18101988.0,21497972.0
205.09375,794.85,19.4,23.72,16.75,31.12,16.3,0.96,0.34,0.04,15127972.0,17962362.0
276.23438,796.01,17.85,20.78,15.92,8.95,14.71,1.25,0.16,-1.19,8135848.0,9658090.0
308.54688,796.9,17.82,22.0,15.58,3.55,14.93,0.91,0.26,-0.79,10585716.0,12563772.0
286.09375,796.98,17.96,21.66,15.74,5.75,15.89,0.98,0.84,-0.27,10228124.0,12136902.0
282.53125,796.04,18.49,22.46,15.96,11.22,16.03,1.5,1.15,0.39,12336160.0,14634678.0
381.375,795.29,17.01,19.99,14.99,20.52,15.74,1.41,0.98,-0.8,7742766.0,9184130.0
543.2344,795.11,15.41,17.47,13.08,22.87,13.98,1.91,0.45,-1.84,4281204.0,5077300.0
639.4219,798.09,12.67,13.79,11.96,5.49,10.48,1.69,-0.06,-1.68,2318778.0,2749090.0
608.1875,799.67,14.16,15.61,12.07,2.01,11.37,1.3,0.39,-1.21,4703846.0,5575522.0
515.59375,799.31,15.57,17.97,13.32,1.93,13.45,1.41,1.25,-0.39,5462376.0,6473172.0
435.48438,799.89,16.78,20.12,13.73,2.32,14.07,1.43,1.31,-0.32,9650962.0,11434930.0
384.46875,798.96,17.36,20.93,13.9,1.98,13.67,1.51,1.21,0.36,15187358.0,17989934.0
343.07812,797.99,16.92,21.48,12.26,4.77,13.98,1.26,0.69,-0.06,13154970.0,15579600.0
329.51562,798.94,17.67,22.34,13.36,1.72,14.62,1.23,0.55,-0.45,15729492.0,18623882.0
323.46875,800.02,18.06,21.84,13.83,1.31,12.87,0.89,0.44,-0.43,15315058.0,18129336.0
301.46875,798.65,18.07,22.39,12.8,0.94,14.68,0.68,0.21,0.06,16398202.0,19407228.0
267.20312,796.71,19.02,24.55,13.42,0.21,12.36,0.92,0.41,-0.72,18458868.0,21840904.0
227.84375,795.83,18.81,23.1,14.76,1.36,12.33,1.03,0.85,-0.3,18377388.0,21739810.0
195.85938,796.13,17.47,21.61,13.97,4.31,14.57,1.08,0.84,0.05,12002378.0,14180912.0
177.01562,795.96,18.93,23.26,14.14,1.44,14.37,1.3,0.86,0.19,16000812.0,18880764.0
161.23438,796.8,18.65,23.75,15.11,3.79,15.04,1.25,0.66,-0.24,16013182.0,18871728.0
153.73438,797.68,18.33,21.87,15.26,1.72,14.78,1.35,0.61,-1.17,12374076.0,14564816.0
154.14062,797.84,17.81,22.61,12.77,0.02,10.54,1.33,0.7,-0.89,17517152.0,20592496.0
142.57031,796.2,18.82,23.17,13.33,0.04,11.23,0.76,0.27,-0.65,16527174.0,19404066.0
122.625,794.24,19.83,24.45,14.8,0.06,12.38,0.83,0.1,-0.31,17264180.0,20243792.0
105.35156,794.86,19.13,24.94,13.4,0.19,11.35,1.25,-0.55,-0.91,17318560.0,20281706.0
92.359375,796.92,18.99,24.07,13.74,0.29,11.8,1.67,-0.58,-1.38,17723382.0,20730344.0
82.3125,799.75,16.76,21.13,12.53,0.04,10.91,2.29,0.09,-2.22,11820856.0,13808944.0
74.90625,799.42,15.27,16.91,13.02,1.13,11.29,1.79,1.24,-1.14,6166989.0,7195107.0
72.640625,798.75,15.28,18.11,11.12,14.04,13.18,1.15,0.38,-0.09,6014700.0,7009061.0
98.64844,799.44,16.68,22.4,10.99,0.01,6.62,0.95,-0.21,-0.81,19286204.0,22445650.0
114.89844,798.73,16.58,22.6,9.28,0.0,4.51,1.38,-0.11,-1.33,20507908.0,23837634.0
94.921875,799.4,15.99,21.2,9.39,0.0,5.38,1.24,0.42,-1.09,20992140.0,24370258.0
75.953125,801.96,16.31,20.34,12.21,1.05,11.42,1.58,0.36,-1.48,13355869.0,15486000.0
66.82031,802.18,14.85,19.41,11.77,1.1,12.02,1.17,0.51,-0.97,8473576.0,9812902.0
65.265625,800.07,15.95,20.27,12.48,7.9,13.23,1.35,0.93,-0.37,12747434.0,14743963.0
95.90625,798.03,15.5,20.05,12.88,7.99,13.79,1.34,1.22,-0.17,10305103.0,11904513.0
155.5625,797.96,15.64,19.45,12.79,14.75,14.01,1.31,0.65,-0.34,9622243.0,11102047.0
218.21875,801.6,13.43,14.66,10.69,0.88,10.18,1.22,-0.13,-1.16,3389512.0,3905777.0
227.96094,802.25,15.11,18.65,10.84,0.01,7.73,1.31,-0.85,-0.94,9921574.0,11418556.0
191.0625,801.76,15.83,20.21,11.66,0.0,6.06,1.16,-0.71,-0.83,18251782.0,20980404.0
153.21094,800.39,16.49,21.69,10.98,0.0,7.08,0.91,-0.29,0.13,18612448.0,21368464.0
124.52344,802.08,17.17,23.01,10.69,0.0,5.68,1.06,-0.1,-1.02,19816026.0,22722370.0
103.92969,800.94,16.49,22.37,10.33,0.0,6.61,0.75,0.16,-0.63,19674004.0,22531860.0
88.99219,798.43,16.51,21.85,10.41,0.0,6.74,1.23,0.63,0.18,19495328.0,22299886.0
78.19531,797.87,17.35,22.06,11.04,0.0,8.89,1.14,0.65,0.14,15908444.0,18174732.0
70.53125,800.11,17.09,21.34,12.85,0.29,10.54,1.3,0.31,-1.21,14226004.0,16232798.0
65.671875,800.49,15.79,19.21,13.22,0.72,10.62,1.96,1.43,-1.22,10017258.0,11416490.0
62.65625,800.47,15.48,19.11,12.74,0.68,10.99,2.3,1.91,-0.98,8332588.0,9493826.0
61.273438,801.33,14.79,18.37,12.71,1.79,11.45,2.06,1.86,-0.77,7276568.0,8288408.0
64.59375,801.26,15.29,19.32,12.82,7.51,12.35,1.82,1.59,-0.19,10580676.0,12048372.0
87.8125,801.93,11.84,14.46,10.56,5.21,10.14,1.71,0.95,-1.4,4340358.0,4940948.0
113.17969,799.66,12.5,13.93,10.84,2.93,11.04,1.67,1.48,-0.69,3456600.0,3933836.0
124.47656,799.45,13.25,15.67,12.0,3.32,11.32,1.82,1.51,-0.96,7534040.0,8572112.0
132.84375,801.22,13.03,17.34,10.26,20.43,11.07,1.73,1.02,-1.07,9313778.0,10594060.0
192.07031,802.11,10.17,11.06,8.99,2.76,7.98,0.91,-0.11,-0.87,2256250.0,2565592.0
219.50781,801.56,11.75,15.81,6.75,0.67,6.26,0.75,-0.06,-0.64,12205282.0,13874824.0
188.80469,801.3,11.59,15.99,6.68,0.0,5.38,1.48,1.13,-0.8,14813920.0,16835784.0
152.17188,799.51,11.96,14.39,8.91,0.37,7.67,1.59,1.46,0.22,6679506.0,7589060.0
123.390625,798.24,12.18,14.77,10.47,3.32,9.52,1.68,1.53,0.58,6165356.0,7002892.0
115.00781,798.25,12.57,15.2,10.52,2.99,10.18,1.93,1.84,0.37,6304458.0,7158924.0
112.421875,798.67,13.26,17.68,10.39,1.88,9.82,2.27,1.85,1.19,11506416.0,13062188.0
106.14844,798.89,13.7,18.3,8.9,0.15,7.31,2.24,1.18,1.51,12629326.0,14332996.0
94.921875,799.52,13.57,18.5,8.82,0.0,7.39,1.99,1.41,1.13,14853024.0,16851904.0
82.578125,799.49,13.72,19.3,8.07,0.0,5.18,1.71,1.12,0.54,17023552.0,19309100.0
72.63281,799.73,13.52,18.69,7.86,0.0,5.97,1.66,1.22,0.31,16417202.0,18616148.0
65.50781,801.11,13.51,18.75,7.22,0.01,6.39,1.53,1.06,0.02,15689690.0,17786256.0
60.984375,801.68,13.41,18.92,7.59,0.07,7.15,1.77,1.4,0.35,13332742.0,15110196.0
58.390625,801.88,13.82,18.74,8.38,0.04,5.94,1.56,0.85,0.51,12599640.0,14275344.0
56.9375,802.16,13.48,18.79,7.99,0.02,6.37,1.28,0.96,0.24,14366676.0,16272816.0
56.070312,799.84,12.81,18.34,7.73,0.0,5.93,1.74,1.3,1.07,16282488.0,18437632.0
55.4375,798.5,13.37,19.66,7.43,0.0,5.46,1.66,1.01,1.25,16443962.0,18615280.0
54.882812,799.56,15.09,21.62,7.47,0.0,4.37,1.32,0.51,0.39,16419798.0,18582748.0
54.398438,799.83,14.37,20.33,7.62,0.0,7.14,1.4,0.55,-1.12,15725504.0,17792052.0
53.976562,797.25,15.21,21.12,9.05,0.15,10.41,1.24,0.67,-0.68,12693406.0,14357556.0
53.648438,797.33,15.58,21.55,10.36,0.64,8.77,2.02,1.54,0.9,12534976.0,14174384.0
53.328125,797.06,15.44,21.41,8.52,0.01,5.89,2.06,1.25,1.03,15454460.0,17470784.0
52.921875,799.65,13.64,20.1,8.2,0.86,7.9,2.08,1.39,-0.71,12744292.0,14403084.0
52.59375,800.02,13.92,19.56,10.65,1.14,9.92,1.81,1.42,0.24,8389782.0,9479172.0
52.65625,801.12,13.85,20.1,9.82,2.7,8.69,1.84,0.87,-0.2,10973122.0,12397108.0
53.28125,800.0,13.56,19.74,10.38,1.15,8.9,1.85,1.38,0.11,9453894.0,10680064.0
54.53125,800.61,12.23,18.14,8.27,3.26,7.54,1.89,0.96,-0.98,10776182.0,12173068.0
61.0625,798.84,10.45,13.59,8.34,4.09,8.04,1.63,1.43,-0.46,5867724.0,6627944.0
74.96875,797.4,11.75,16.84,7.86,0.56,5.39,1.63,1.05,0.6,12049670.0,13609824.0
77.75,797.37,11.41,16.47,7.02,0.09,4.37,2.29,1.56,1.27,12095318.0,13660472.0
70.375,797.64,11.44,16.74,6.72,0.0,4.01,2.01,1.36,1.24,13742738.0,15520052.0
62.03125,796.64,11.41,17.25,3.9,0.0,3.65,2.35,1.35,1.15,14790226.0,16701916.0
55.953125,799.01,9.02,13.4,3.85,0.01,2.2,1.45,0.69,-1.02,11800010.0,13324340.0
52.515625,795.94,11.81,17.22,5.58,0.0,4.53,1.84,1.17,0.92,14081088.0,15899064.0
50.9375,795.77,12.66,18.56,6.14,0.04,5.29,2.53,1.29,1.5,11848092.0,13376908.0
50.296875,800.9,7.17,9.88,4.72,0.92,3.5,2.17,0.74,-2.02,5927520.0,6692008.0
50.40625,802.99,6.25,8.83,4.08,0.5,2.35,1.95,1.0,-1.65,4568916.0,5157820.0
50.875,799.74,6.9,8.22,4.07,0.82,4.18,1.41,1.14,-0.44,3215396.0,3629612.0
51.015625,800.4,9.28,12.82,6.55,4.31,5.84,1.69,0.6,-0.63,6197276.0,6995168.0
51.765625,802.65,7.9,11.39,5.5,1.97,4.91,0.94,0.53,-0.67,4924156.0,5557764.0
51.953125,799.62,9.8,13.95,5.19,0.61,5.31,1.3,0.46,1.14,10300038.0,11624572.0
50.65625,800.13,10.18,16.03,4.25,0.02,5.04,0.97,0.3,-0.21,12905778.0,14564468.0
49.453125,798.08,10.12,15.28,4.06,0.02,3.88,1.62,1.29,0.6,12458474.0,14058816.0
48.6875,798.28,9.02,13.92,4.75,0.1,4.5,1.32,0.52,-1.14,10312014.0,11635928.0
48.1875,797.3,9.48,14.49,4.89,0.45,4.0,1.57,1.17,0.12,5969886.0,6735904.0
47.84375,797.05,9.89,15.04,4.68,0.0,3.35,1.59,1.11,1.0,11028166.0,12442360.0
47.484375,796.09,10.53,16.79,3.69,0.0,1.26,1.73,0.25,0.69,14152988.0,15966804.0
47.015625,796.91,8.24,12.69,4.6,0.23,4.64,1.7,1.27,-0.89,6504528.0,7337748.0
46.65625,794.79,10.24,15.71,4.16,0.01,3.63,2.11,1.21,0.95,11468450.0,12936544.0
46.34375,794.31,9.88,16.22,5.15,0.28,3.41,2.63,2.19,1.04,10483160.0,11824536.0
45.953125,794.87,10.27,16.09,4.88,0.0,1.9,2.46,1.55,1.43,13597878.0,15336604.0
45.875,796.87,8.91,14.45,4.27,3.6,3.21,1.77,1.12,0.19,11071408.0,12486356.0
48.765625,797.23,8.05,12.76,4.16,6.29,5.11,1.8,1.09,-0.92,9706480.0,10946228.0
61.234375,799.28,0.53,3.64,-1.35,5.87,-2.53,2.2,-0.65,-1.95,3030538.0,3619580.0
73.671875,799.3,-1.24,2.92,-6.22,1.27,-7.22,1.04,-0.89,-0.27,6472412.0,10157044.0
71.875,797.91,-0.52,6.53,-6.28,0.0,-8.53,0.84,0.21,-0.36,11117030.0,16808464.0
61.453125,798.53,-0.49,5.92,-5.58,0.0,-8.35,1.24,0.61,-1.01,11428580.0,16299044.0
53.28125,797.49,0.69,6.32,-5.12,0.0,-5.46,1.41,0.98,-0.28,11950584.0,16085924.0
49.046875,798.42,2.31,8.23,-3.47,0.09,-1.63,1.65,1.08,-0.54,9977324.0,12762804.0
47.390625,799.7,2.52,6.43,-0.59,0.6,0.15,1.58,1.17,-0.88,5806740.0,7139148.0
47.046875,797.19,4.85,10.05,-1.34,0.07,0.52,2.09,1.4,0.97,7414100.0,8800844.0
47.171875,798.42,4.53,11.02,-1.58,0.05,0.69,1.69,1.07,-0.11,10869584.0,12565960.0
46.875,799.18,4.52,8.69,0.67,0.29,2.29,1.49,1.07,-0.67,5250244.0,6000124.0
46.015625,798.12,5.94,11.41,1.43,0.37,2.76,1.96,1.12,0.24,5024542.0,5705060.0
45.46875,799.4,3.32,5.78,0.64,1.51,0.54,1.89,1.0,-1.53,4295132.0,4876584.0
45.21875,797.87,3.78,6.55,0.44,0.73,1.68,1.57,1.24,-0.59,4608974.0,5308960.0
44.921875,796.34,6.26,12.42,2.8,0.4,3.21,1.98,1.56,0.11,7627758.0,8689472.0
44.5625,796.19,8.73,14.42,3.3,0.18,3.46,2.42,1.63,1.4,10163716.0,11506112.0
44.171875,798.5,8.1,14.03,1.71,0.07,2.67,2.0,1.4,0.8,11434832.0,12919432.0
43.765625,798.6,8.6,15.72,1.45,0.0,2.64,1.65,1.17,0.81,13282336.0,14999304.0
43.375,795.45,9.3,16.19,2.28,0.0,1.56,2.39,1.26,1.98,14136704.0,15962376.0
43.015625,795.12,10.13,16.2,2.07,0.0,0.57,2.51,1.17,1.65,14425578.0,16288880.0
42.640625,797.89,6.69,14.01,0.63,0.02,0.94,1.88,0.99,-0.77,12943546.0,14616320.0
42.328125,797.09,7.5,13.61,0.89,0.01,1.4,1.78,1.44,0.2,10914026.0,12325380.0
42.109375,792.55,9.18,15.64,4.46,0.0,2.61,3.09,1.96,2.32,14338218.0,16193544.0
41.8125,792.46,9.4,15.56,4.12,0.01,0.78,3.64,2.09,2.95,13950998.0,15757388.0
41.421875,795.3,9.89,15.12,4.17,0.0,-3.27,2.74,1.32,1.92,14579628.0,16468648.0
41.09375,797.21,8.74,16.21,2.5,0.02,-0.37,2.29,1.76,0.11,14180964.0,16019552.0
40.8125,796.78,8.94,15.64,2.37,0.05,2.05,2.47,1.96,0.85,11237016.0,12694796.0
40.5625,796.7,10.88,16.45,5.3,0.0,-0.05,3.14,1.77,2.54,14603670.0,16499468.0
40.328125,798.78,10.11,16.32,3.28,0.67,0.28,2.65,1.81,1.14,14575256.0,16468572.0
42.484375,800.23,4.03,8.54,-0.56,15.61,2.42,1.88,0.71,-1.67,7068070.0,8005096.0
62.921875,801.43,0.23,6.66,-5.62,0.62,-3.19,1.11,-0.41,-0.64,7862780.0,12248736.0
75.75,799.24,5.28,11.06,-5.37,0.18,0.81,1.49,1.22,0.11,10199278.0,14388804.0
63.8125,797.89,7.02,12.49,1.83,0.67,3.65,1.94,1.42,0.99,7279912.0,9065596.0
52.5625,798.84,8.03,14.65,1.14,0.05,2.08,2.14,1.32,0.77,11637758.0,13649664.0
46.9375,802.95,5.63,10.89,0.99,0.07,2.06,1.19,0.47,-0.95,8346360.0,9586476.0
43.8125,803.26,6.51,12.26,1.2,0.0,1.7,1.25,1.07,-0.13,13989030.0,15939860.0
41.84375,800.51,7.7,14.38,1.11,0.83,2.01,2.08,1.12,0.01,15282344.0,17337716.0
41.8125,804.62,0.95,3.31,-2.57,2.11,-3.21,1.31,-0.49,-1.16,4111560.0,4926592.0
41.5,802.87,4.71,10.25,-2.81,0.0,-2.38,0.77,0.26,-0.01,15033034.0,18081312.0
40.59375,799.62,7.67,12.99,0.44,0.0,0.2,1.21,0.52,0.96,15367968.0,17860340.0
39.6875,795.04,9.59,15.93,2.61,0.0,1.78,2.16,1.03,1.87,15505804.0,17718160.0
39.625,794.3,13.11,19.84,5.48,0.0,0.33,2.16,0.64,1.57,15947860.0,18107492.0
39.625,796.05,11.95,19.43,4.49,0.0,3.19,1.85,1.58,-0.14,15877852.0,17998780.0
39.15625,797.46,11.85,18.37,6.08,0.0,3.78,1.85,1.3,0.26,14759834.0,16728048.0
38.4375,796.48,12.37,18.97,5.73,0.0,1.26,2.23,1.32,1.69,15971252.0,18103260.0
37.8125,796.88,12.34,18.16,6.84,0.0,-2.46,2.12,1.4,1.47,16331770.0,18515884.0
37.3125,799.03,12.18,17.26,6.41,0.0,-3.19,0.91,0.4,0.4,16028778.0,18176584.0
36.90625,798.43,12.73,18.62,6.06,0.0,-1.66,1.64,1.05,1.17,16727904.0,18973908.0
36.59375,797.06,13.62,19.83,7.5,0.0,-6.42,2.11,0.71,1.95,17018916.0,19308584.0
36.28125,795.94,13.97,20.36,7.81,0.0,-7.09,1.97,0.69,1.79,17215658.0,19536452.0
36.0,794.34,13.87,19.77,7.47,0.0,-7.44,1.15,0.19,0.99,17244406.0,19573740.0
35.78125,793.35,13.32,20.53,5.85,0.0,-3.65,1.07,0.59,-0.25,17187788.0,19514116.0
35.46875,790.56,12.51,19.88,5.7,0.0,-2.02,2.87,1.85,2.0,17319984.0,19668888.0
34.90625,790.57,12.87,20.06,5.91,0.0,-2.38,3.59,1.82,3.08,17359764.0,19718752.0
34.25,790.68,12.91,19.14,5.45,0.0,-2.47,3.84,1.62,3.46,17325300.0,19684308.0
33.8125,790.98,12.94,19.08,6.58,0.0,-3.24,3.09,1.99,2.32,17421042.0,19797796.0
33.5625,789.36,12.16,18.68,5.43,0.0,-1.93,4.24,1.81,3.77,16178830.0,18390536.0
33.34375,790.94,11.42,18.14,4.56,0.01,-1.59,3.5,2.14,2.45,14025878.0,15947180.0
33.125,791.97,10.17,17.6,2.25,0.28,-0.63,3.29,2.29,1.46,14362768.0,16334188.0
32.90625,789.94,12.09,18.96,1.72,0.01,-1.8,4.37,1.97,3.56,15841134.0,18020504.0
32.6875,791.66,11.79,16.84,4.47,0.52,-1.27,4.19,2.07,3.07,12764020.0,14522840.0
32.46875,795.45,7.86,17.06,2.26,0.1,-1.61,2.6,1.66,-0.36,12389536.0,14102876.0
32.25,793.47,11.89,18.87,2.93,0.03,-2.84,3.62,1.9,2.87,16172124.0,18410928.0
32.03125,792.32,14.0,20.92,5.68,0.0,0.92,4.57,2.09,3.99,17269692.0,19663732.0
31.71875,793.46,14.51,19.67,9.13,0.0,0.62,4.7,2.71,3.79,15512240.0,17667424.0
32.96875,793.66,12.61,18.44,9.0,16.41,5.79,3.07,1.97,2.26,9518760.0,10844636.0
46.78125,798.46,3.81,10.1,0.78,8.4,-0.36,1.96,0.13,-1.47,7105944.0,8132350.0
63.90625,799.71,6.09,11.54,0.59,0.0,-1.56,0.88,0.14,-0.14,17323640.0,20902932.0
62.28125,796.97,8.55,13.31,1.96,0.45,3.03,2.45,1.86,1.35,13567296.0,15945616.0
52.09375,795.7,11.74,17.43,6.08,0.14,1.05,3.14,1.07,2.84,15723774.0,18100700.0
43.125,796.81,13.17,19.28,7.67,0.0,1.36,2.5,1.33,1.93,18475714.0,21125108.0
36.875,796.34,14.15,20.89,8.67,0.0,3.38,3.1,1.61,2.63,19069026.0,21772826.0
33.375,796.22,14.34,21.1,8.37,0.1,3.6,3.53,1.15,3.31,18501408.0,21122180.0
31.75,797.44,14.94,19.77,9.68,0.0,-0.85,1.85,0.38,1.6,19476140.0,22239796.0
30.875,796.5,14.71,21.34,9.57,0.0,-0.73,2.93,1.91,2.19,19856472.0,22680492.0
30.25,795.53,14.99,21.64,7.94,0.0,0.64,3.94,1.74,3.49,19121866.0,21847712.0
29.75,795.38,15.37,22.17,7.72,0.0,1.07,4.02,1.29,3.77,19735754.0,22555626.0
29.3125,795.22,16.05,23.1,9.0,0.0,1.26,3.83,1.46,3.48,19558354.0,22359340.0
28.90625,794.27,16.17,22.75,8.98,0.0,-1.27,4.62,1.66,4.2,18995018.0,21721628.0
28.40625,795.22,16.17,22.93,9.58,0.0,-0.13,4.36,1.63,4.0,18925658.0,21648574.0
27.84375,797.17,16.97,23.33,10.94,0.0,-0.66,3.56,1.46,3.19,20251494.0,23171840.0
27.40625,795.17,16.55,22.32,10.36,0.13,2.37,4.21,1.89,3.72,17744684.0,20309354.0
27.09375,795.79,15.5,20.82,10.38,0.26,2.63,3.51,1.57,3.1,17822798.0,20404556.0
26.78125,795.84,16.41,22.58,10.53,0.0,-0.44,3.97,1.75,3.54,19509746.0,22342464.0
26.46875,796.84,16.55,22.26,10.98,0.0,-4.13,3.28,1.23,2.94,20748214.0,23767656.0
26.15625,796.77,16.82,22.81,11.66,0.0,-8.18,3.21,1.59,2.71,21066542.0,24139266.0
25.8125,796.62,17.32,24.13,10.27,0.0,-4.18,3.81,1.72,3.34,20486736.0,23481674.0
25.53125,795.84,15.95,22.82,9.24,0.45,1.35,4.54,1.49,4.26,18990540.0,21773180.0
25.25,795.99,16.61,22.96,9.73,0.0,-1.46,2.86,1.26,2.08,21231366.0,24349394.0
25.0,797.64,15.87,23.67,7.77,0.14,-0.23,3.17,1.75,0.58,21002578.0,24093976.0
24.96875,798.83,13.12,20.0,7.89,0.29,5.18,2.42,2.05,-0.32,13186487.0,15131608.0
25.0,798.12,16.54,24.58,8.04,0.16,-0.7,3.24,1.16,2.14,20179174.0,23162828.0
24.96875,799.03,17.29,24.07,8.36,0.03,-2.32,2.22,1.07,1.57,21353638.0,24515178.0
24.78125,797.33,18.05,25.43,10.97,0.0,-4.84,3.59,1.55,3.21,22100504.0,25377088.0
24.5625,795.39,18.86,25.27,11.33,0.25,-1.62,3.95,1.44,3.63,21609076.0,24817142.0
24.375,795.2,19.3,25.4,13.89,0.0,-2.26,3.1,1.38,2.71,22076768.0,25358714.0
24.5,798.3,13.02,21.62,5.23,3.08,1.81,2.66,1.59,-1.21,16528777.0,18989492.0
26.0,796.76,11.79,19.11,5.46,13.57,5.76,2.07,1.75,-0.42,19398946.0,22290500.0
31.125,796.65,11.04,16.62,7.98,4.57,7.7,2.15,2.01,0.26,12621888.0,14505620.0
37.96875,797.9,12.29,17.11,7.44,3.81,6.9,2.46,2.11,1.16,17121332.0,19680304.0
41.46875,796.33,11.78,16.31,7.49,2.1,5.79,2.5,1.48,1.92,17814960.0,20481200.0
39.90625,795.38,13.97,19.52,8.17,0.05,4.81,2.42,1.21,1.78,17123700.0,19689828.0
34.375,794.81,14.31,19.37,9.17,0.52,5.68,2.85,1.36,2.44,17568134.0,20204252.0
29.625,793.37,15.47,21.93,9.47,0.0,5.37,3.61,1.44,3.26,18927790.0,21771852.0
26.71875,793.91,17.42,24.0,10.27,0.01,6.5,2.69,0.85,2.25,21876308.0,25167868.0
25.28125,793.37,16.21,21.97,10.78,1.75,7.67,2.74,1.61,2.12,16604798.0,19106636.0
24.96875,792.6,17.97,24.2,11.65,0.61,5.21,3.82,1.14,3.6,18764216.0,21595218.0
24.5,793.69,17.1,24.52,9.83,1.08,6.09,2.87,1.16,0.93,19963076.0,22978980.0
24.40625,793.1,16.3,22.49,10.22,1.71,5.53,3.4,1.97,2.48,16173756.0,18620460.0
24.71875,794.04,16.67,22.45,11.19,0.06,2.44,3.63,1.71,2.88,21443064.0,24690972.0
24.4375,797.62,15.6,21.85,10.59,1.29,4.18,2.91,1.19,0.03,21249402.0,24472390.0
23.78125,796.58,15.84,22.86,10.34,1.14,5.71,2.44,1.67,0.54,18539762.0,21355438.0
23.8125,796.18,14.57,20.32,9.05,1.84,6.75,2.31,1.1,1.11,18879470.0,21750518.0
26.28125,796.89,15.37,20.33,9.82,0.44,5.22,1.78,1.21,0.9,13235028.0,15250582.0
25.78125,795.56,17.04,22.97,10.98,0.16,6.29,2.28,1.44,1.11,19673900.0,22673696.0
24.65625,795.55,16.96,22.69,11.61,3.01,8.88,1.94,1.21,0.66,18553662.0,21386446.0
26.53125,795.01,18.69,24.31,12.19,0.32,7.78,2.89,1.57,2.24,18010584.0,20764070.0
25.4375,794.7,20.32,27.31,13.65,0.0,6.0,3.14,1.53,2.72,23690970.0,27317590.0
23.25,794.27,20.77,27.69,14.29,0.0,2.61,3.45,1.27,3.15,23679386.0,27309000.0
21.9375,795.41,21.61,27.74,15.44,0.0,-1.86,2.31,1.2,1.84,24526428.0,28290842.0
21.15625,796.86,22.04,27.78,16.18,0.0,-3.91,2.46,1.43,1.94,24565204.0,28340510.0
20.71875,796.37,21.38,28.29,13.0,0.0,-3.0,3.52,1.63,3.07,24344614.0,28090924.0
20.4375,795.07,21.29,28.06,13.58,0.0,-3.2,3.83,1.31,3.57,24827464.0,28653130.0
20.1875,794.01,21.15,27.78,14.67,0.0,-3.3,3.59,1.25,3.32,24095810.0,27802064.0
