runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
10.453125,906.36,22.85,27.25,20.31,14.22,21.82,0.65,-0.02,-0.13,10208104.0,12015292.0
12.265625,905.31,23.73,28.98,20.25,10.3,21.55,0.88,0.08,0.19,18322488.0,21564572.0
12.578125,905.11,25.15,30.14,21.2,4.01,22.08,1.0,0.26,0.26,19718048.0,23205266.0
11.421875,905.53,24.23,29.92,20.15,20.58,21.7,0.88,0.03,0.24,19122492.0,22502512.0
14.71875,905.48,23.21,26.7,19.33,0.53,20.28,1.04,0.01,0.34,14525328.0,17091462.0
12.703125,906.46,25.58,30.43,19.1,0.01,20.15,1.09,-0.05,-0.11,22380486.0,26332246.0
10.359375,908.56,25.74,30.47,19.92,0.14,19.85,1.1,0.01,0.01,22594614.0,26582084.0
8.40625,906.68,25.84,29.83,21.38,0.72,21.13,0.79,0.12,0.14,19681896.0,23153300.0
6.859375,903.36,25.07,29.31,21.41,10.66,22.14,0.91,0.07,0.37,18239676.0,21454926.0
7.828125,902.98,24.7,29.14,21.3,8.74,22.61,0.89,0.11,0.33,17114892.0,20130378.0
8.25,903.63,24.94,29.94,21.75,22.41,22.63,0.86,-0.14,0.34,17326738.0,20377878.0
49.609375,904.13,23.7,27.6,21.62,59.86,22.18,0.78,-0.47,0.08,10242990.0,12045704.0
63.078125,905.11,21.86,23.6,20.36,48.63,21.14,0.8,0.05,0.33,4149818.0,4879940.0
54.515625,903.64,24.72,29.59,20.57,1.65,21.53,0.78,0.44,0.33,15790644.0,18566504.0
49.6875,902.03,24.58,29.18,21.1,35.65,22.18,0.95,0.03,0.21,18563242.0,21825158.0
47.859375,903.25,23.87,27.66,20.71,13.6,21.89,0.88,0.11,0.35,14609714.0,17175740.0
42.125,902.7,24.74,29.86,21.65,19.59,22.45,0.81,-0.09,0.13,18259326.0,21464714.0
45.390625,902.01,24.95,29.78,22.02,29.12,22.73,0.96,-0.14,0.23,16306848.0,19167878.0
46.875,902.02,24.3,27.57,22.17,10.17,22.49,0.87,-0.59,0.06,11842864.0,13920008.0
55.40625,901.58,24.26,27.96,20.8,31.7,22.48,1.17,-1.09,-0.18,10806670.0,12701062.0
58.390625,904.83,21.52,22.56,20.42,1.29,19.99,0.9,-0.63,0.11,3912748.0,4598116.0
48.296875,903.62,23.92,27.07,21.15,10.19,20.56,0.93,-0.7,0.04,12114166.0,14234252.0
41.515625,905.26,21.18,22.1,20.05,5.7,20.33,0.84,-0.16,0.51,3139350.0,3688380.0
35.9375,907.5,21.17,23.31,18.79,2.63,17.93,0.75,-0.05,0.42,7439492.0,8740076.0
30.71875,909.07,22.45,26.87,16.67,0.02,16.96,1.09,-0.13,0.17,18977756.0,22295254.0
25.453125,909.22,23.77,28.57,18.98,0.0,16.99,0.95,0.18,0.07,20860570.0,24505276.0
21.015625,907.65,22.77,25.7,19.94,2.1,19.31,0.82,-0.49,0.19,11707652.0,13751714.0
18.28125,905.37,21.2,23.55,19.67,20.02,19.28,1.06,-0.87,0.2,8120980.0,9534402.0
20.140625,906.81,20.6,21.48,19.71,23.96,19.82,0.68,-0.36,0.52,2305868.0,2706028.0
24.546875,910.77,19.89,22.52,17.0,20.14,19.11,0.83,0.44,0.58,3449508.0,4046044.0
27.84375,910.83,23.15,27.76,18.53,0.6,19.92,0.92,0.01,0.14,17852232.0,20931660.0
23.6875,908.06,23.5,27.23,20.26,2.18,20.66,0.95,-0.23,-0.07,16436986.0,19263754.0
20.53125,907.79,20.8,23.97,17.93,16.98,19.03,1.3,-1.15,0.39,8949448.0,10483358.0
21.984375,910.16,18.66,19.5,17.91,1.0,16.94,0.6,-0.15,0.24,2773568.0,3247612.0
19.0,910.12,21.16,24.7,18.53,1.87,17.62,0.71,0.32,0.26,8506170.0,9955092.0
16.140625,910.83,23.02,27.19,19.25,0.04,17.61,0.67,0.21,0.04,14818100.0,17335342.0
13.328125,911.1,22.14,25.99,19.75,5.39,19.32,0.65,-0.42,-0.19,13376776.0,15642268.0
12.515625,911.28,18.83,19.76,17.31,14.33,17.88,1.06,-0.43,0.3,3561612.0,4163218.0
13.703125,911.96,20.48,22.6,18.13,5.95,18.34,0.57,0.16,-0.04,8833772.0,10319224.0
13.09375,912.42,20.7,22.97,18.75,2.72,18.82,0.43,0.08,-0.26,8038450.0,9386714.0
11.375,910.31,21.74,24.22,19.32,1.21,19.32,0.86,-0.58,-0.45,8713224.0,10170572.0
9.921875,908.49,22.21,24.89,20.55,4.7,20.26,1.09,-0.79,0.06,8779830.0,10244956.0
9.40625,907.84,23.25,26.16,21.22,1.52,20.25,0.81,-0.53,0.12,9074212.0,10581744.0
8.34375,909.97,21.05,23.03,19.55,6.61,19.69,1.12,-0.45,0.68,3923906.0,4573902.0
8.625,912.9,21.08,24.52,17.14,0.01,17.49,0.88,0.57,0.54,7210462.0,8401992.0
7.15625,911.02,21.18,25.76,17.7,4.87,17.19,0.63,-0.19,0.06,11796034.0,13739220.0
6.90625,907.94,20.47,22.62,18.09,2.11,17.89,0.87,-0.46,-0.28,9554394.0,11121748.0
6.03125,906.76,21.49,23.08,19.55,0.92,18.72,0.74,-0.46,-0.31,7747266.0,9013326.0
5.171875,907.44,21.33,23.57,19.76,2.4,19.31,0.89,-0.83,-0.09,6366708.0,7404894.0
4.5625,907.67,22.02,24.7,19.87,1.45,19.67,0.78,-0.6,-0.11,7721024.0,8975704.0
3.921875,905.68,22.83,25.16,20.78,3.75,20.98,0.81,-0.55,-0.28,7259774.0,8436562.0
4.234375,905.6,23.16,26.82,21.58,27.14,21.56,0.75,-0.52,0.06,11021968.0,12802344.0
9.484375,904.71,22.97,26.42,20.81,9.08,21.74,0.66,-0.55,-0.05,9213270.0,10697892.0
11.9296875,903.42,23.89,27.1,21.58,18.46,22.15,0.85,-0.57,-0.18,10127652.0,11755224.0
18.570312,905.63,22.59,24.55,21.73,4.13,21.0,1.04,-0.97,-0.03,7477160.0,8673922.0
17.15625,907.09,21.7,24.16,19.17,16.28,20.18,1.18,-1.16,0.09,4944514.0,5732462.0
17.953125,909.42,19.63,21.74,18.17,5.68,18.19,1.06,-0.97,0.09,4657014.0,5396400.0
16.6875,910.62,18.84,20.0,17.69,1.86,16.36,0.68,-0.33,0.28,3810914.0,4414452.0
14.421875,910.46,18.89,21.26,17.17,4.91,17.1,0.99,-0.82,-0.16,6301386.0,7293116.0
19.539062,914.14,17.31,17.64,16.86,38.69,16.53,0.68,-0.5,0.36,1277962.0,1477784.0
26.210938,914.45,17.79,18.63,16.95,14.68,16.97,0.4,0.02,0.08,3073830.0,3551592.0
25.695312,911.95,19.76,22.34,17.26,0.09,17.07,0.58,0.12,-0.35,9009998.0,10399558.0
21.335938,909.36,21.31,23.91,18.19,1.01,18.1,0.69,-0.29,-0.55,10324220.0,11907284.0
18.195312,908.89,21.39,24.41,19.1,7.96,19.47,0.94,-0.75,-0.36,9156038.0,10550292.0
17.070312,910.5,18.01,20.11,15.88,10.0,16.94,1.27,-1.14,0.39,2933304.0,3376442.0
18.96875,915.28,15.48,16.26,15.13,16.96,14.9,0.76,-0.44,0.26,1406013.0,1617620.0
21.476562,913.83,18.94,22.91,15.41,1.16,15.24,0.75,0.13,-0.32,12338356.0,14179556.0
18.578125,910.67,19.32,21.32,16.69,1.83,16.24,0.9,-0.69,0.0,8277301.0,9503971.0
16.1875,910.3,18.49,19.83,17.54,4.0,16.8,0.88,-0.67,0.32,3608925.0,4140245.0
14.6796875,910.2,19.38,21.45,17.61,0.87,17.04,0.73,-0.49,0.15,5408123.0,6198548.0
12.640625,912.43,19.75,23.22,16.07,1.56,16.77,0.82,-0.02,0.48,7769485.0,8897150.0
10.6953125,913.68,21.01,25.05,17.08,0.86,17.1,0.82,0.17,0.04,13647589.0,15617796.0
8.8515625,911.5,20.74,23.29,17.82,3.81,18.69,0.96,-0.74,-0.19,8031903.0,9183599.0
8.6953125,913.99,19.36,22.59,15.73,7.66,18.03,0.91,-0.25,0.47,5465990.0,6242534.0
8.1328125,912.48,21.23,25.05,16.68,0.13,17.25,0.78,-0.02,-0.23,15288088.0,17449138.0
6.7578125,911.43,19.56,21.92,17.35,12.21,17.48,0.96,-0.69,-0.12,8126972.0,9266855.0
9.78125,918.26,18.32,21.35,14.57,2.33,15.84,1.25,-0.38,0.69,8230602.0,9377280.0
9.578125,920.57,18.46,23.38,12.6,0.3,14.32,1.01,0.3,0.19,13385797.0,15237519.0
8.03125,916.58,20.09,25.02,13.86,0.04,14.54,1.06,0.18,0.1,17411116.0,19803496.0
6.5234375,913.89,20.56,23.86,15.14,0.28,16.18,0.91,-0.62,-0.05,15118351.0,17180618.0
5.4453125,913.11,19.86,22.28,17.99,2.95,16.84,0.88,-0.74,0.06,9313188.0,10573726.0
5.7109375,911.3,19.72,22.43,18.04,1.49,17.06,0.95,-0.82,-0.16,8043721.0,9124603.0
5.4765625,912.09,18.33,20.81,16.89,15.61,16.81,1.03,-0.97,0.12,4402236.0,4988680.0
9.5703125,917.9,14.42,16.79,11.88,18.98,13.95,1.44,-1.38,0.37,774048.0,876156.0
14.359375,923.17,11.46,11.92,11.22,1.34,8.93,0.93,-0.88,0.1,1272434.0,1439706.0
12.9140625,922.18,11.98,12.96,11.24,1.02,9.05,0.68,-0.47,-0.19,2813950.0,3181024.0
11.21875,920.05,13.43,15.37,11.71,0.61,10.48,0.63,-0.19,-0.48,5215698.0,5890766.0
9.609375,917.69,12.57,13.44,11.92,5.75,11.36,0.67,-0.59,0.0,1965512.0,2217948.0
10.421875,918.24,13.36,14.61,12.09,3.92,12.02,0.57,-0.35,-0.09,2765700.0,3119256.0
10.53125,917.23,14.41,16.27,13.05,1.54,12.36,0.51,-0.14,0.07,3893490.0,4387974.0
9.5078125,912.86,15.43,17.48,13.61,0.83,12.94,0.59,-0.3,-0.07,5174990.0,5827788.0
8.1796875,912.56,16.23,18.43,14.28,0.27,13.42,0.59,-0.17,0.15,5360694.0,6032634.0
6.765625,915.14,17.74,20.69,14.87,0.15,14.12,0.73,-0.28,0.25,6855860.0,7709376.0
5.5859375,918.74,18.66,22.67,15.71,0.32,14.43,0.66,0.04,-0.24,11590202.0,13024154.0
4.6484375,917.76,16.9,19.58,14.77,16.83,14.61,1.2,-1.06,0.15,7538046.0,8465066.0
7.484375,915.98,16.03,20.24,12.24,1.5,13.42,0.6,0.17,-0.01,6947988.0,7797368.0
7.0859375,914.96,15.87,19.37,11.68,0.4,13.44,0.85,0.04,0.13,8482598.0,9512548.0
5.9296875,914.78,17.75,20.96,12.07,0.14,14.98,0.72,-0.31,-0.35,10998332.0,12327876.0
4.8828125,915.75,17.83,20.15,16.61,1.8,16.01,0.67,-0.46,-0.36,4340716.0,4861096.0
4.6796875,911.34,16.58,18.35,14.67,1.85,15.57,0.91,-0.79,-0.09,3990270.0,4467356.0
4.6875,911.88,16.64,19.04,14.66,2.06,14.15,1.08,-1.03,-0.12,5381222.0,6017912.0
4.3984375,913.35,15.1,16.32,14.16,2.89,14.09,1.01,-0.99,-0.08,2546352.0,2844904.0
4.5,912.79,15.49,17.49,14.11,1.08,13.78,1.04,-1.0,-0.04,3855250.0,4305100.0
4.2578125,914.56,14.39,16.02,12.25,2.61,13.1,1.32,-1.27,0.14,2744818.0,3062732.0
4.296875,922.07,10.18,11.88,9.31,6.48,9.13,1.56,-1.0,0.61,1108878.0,1236700.0
5.5,923.55,10.3,11.96,9.22,0.09,4.61,0.74,0.25,0.47,4471238.0,4983376.0
4.71875,916.89,11.45,15.3,8.15,0.0,4.62,0.82,0.22,-0.13,11023884.0,12277500.0
3.8671875,915.05,10.96,13.12,8.9,0.01,6.44,0.76,-0.4,-0.07,7461680.0,8306196.0
3.3984375,918.02,12.97,16.53,9.28,1.08,8.27,0.61,-0.04,0.01,11050226.0,12289416.0
3.15625,917.01,12.19,14.43,10.39,3.64,9.57,0.75,-0.54,0.11,4070246.0,4523176.0
3.109375,918.77,12.03,13.82,10.36,0.87,9.96,0.63,-0.33,-0.05,3930504.0,4365548.0
3.03125,916.46,11.68,13.99,9.87,6.06,10.32,1.1,-0.92,-0.22,4534012.0,5032880.0
4.140625,916.76,10.9,11.81,9.92,3.16,9.61,1.02,-0.94,0.07,2193402.0,2432712.0
4.609375,918.94,9.94,10.3,9.65,4.57,9.53,1.04,-0.9,0.27,1163014.0,1289288.0
5.34375,919.92,11.12,13.48,9.55,2.16,8.79,0.64,-0.14,0.26,2962442.0,3281420.0
5.046875,922.32,10.3,12.4,8.85,2.32,7.09,0.9,-0.45,0.67,3651662.0,4042088.0
4.8125,919.91,9.84,13.1,6.1,0.36,6.5,0.73,0.35,-0.13,5594206.0,6187376.0
4.046875,916.74,10.38,13.09,5.77,2.73,8.2,1.01,-0.69,0.11,7706612.0,8519928.0
3.96875,921.12,10.23,11.62,9.19,2.49,8.52,0.69,-0.48,0.26,2750070.0,3037696.0
4.125,921.18,9.63,10.77,8.77,9.47,8.13,0.88,-0.69,0.35,2401724.0,2652440.0
5.6875,923.24,9.41,10.94,8.58,3.78,8.05,0.76,-0.65,0.04,2925722.0,3230516.0
5.84375,921.76,9.83,11.32,8.46,0.73,7.7,0.7,-0.52,-0.33,3932464.0,4340524.0
5.015625,917.61,10.06,11.99,8.83,0.47,7.61,0.81,-0.3,-0.7,5018782.0,5540112.0
4.1875,915.32,9.27,9.73,8.5,0.93,7.71,0.71,-0.37,-0.39,1476378.0,1628732.0
3.6875,914.97,9.76,11.44,8.52,1.56,8.23,0.87,-0.81,-0.05,3337070.0,3680312.0
3.578125,914.32,10.7,12.73,9.04,0.27,8.28,0.55,-0.35,-0.02,3580902.0,3948256.0
3.21875,914.93,10.56,11.82,9.17,1.36,8.68,1.0,-0.96,0.1,2308978.0,2544696.0
3.125,916.58,9.42,11.17,6.47,0.61,7.49,0.81,-0.44,0.06,2297368.0,2531516.0
3.171875,911.88,10.66,14.17,6.26,0.91,8.07,0.86,-0.39,-0.64,8771304.0,9666532.0
3.09375,909.45,9.49,10.36,8.88,3.28,8.43,1.01,-0.76,0.13,2190626.0,2413260.0
3.3125,912.48,11.46,14.43,8.57,1.07,8.69,0.93,-0.62,-0.06,6786762.0,7474740.0
3.125,909.86,10.13,11.12,9.62,0.41,7.79,0.8,-0.71,0.03,1823720.0,2008076.0
2.953125,911.55,10.66,11.86,9.63,1.66,8.49,0.95,-0.81,0.05,2530928.0,2786676.0
2.953125,920.12,9.18,10.75,6.5,4.52,6.57,1.24,-1.19,0.2,1816312.0,1998832.0
3.6875,918.98,6.86,7.91,6.1,1.36,4.47,0.64,-0.54,-0.04,2809198.0,3090252.0
3.5625,914.98,8.33,10.62,6.15,1.63,5.44,0.67,-0.25,-0.35,5858396.0,6443448.0
3.3125,922.8,6.74,7.53,5.11,5.92,5.28,1.11,-0.5,0.48,2209660.0,2430312.0
4.109375,921.47,7.3,9.17,5.35,0.1,2.4,0.77,-0.38,-0.08,5133846.0,5643532.0
3.53125,918.0,7.91,10.81,5.83,0.49,3.55,0.81,-0.17,-0.26,8115518.0,8920584.0
3.140625,919.91,7.13,8.26,6.18,5.39,5.66,1.02,-0.7,0.25,3034356.0,3334344.0
4.109375,920.33,7.59,10.15,4.56,0.0,2.68,0.67,0.3,-0.03,4650452.0,5108316.0
3.5625,916.66,7.15,9.58,5.06,1.68,3.71,0.83,-0.62,0.21,5806856.0,6377328.0
3.390625,921.01,5.64,7.4,2.15,7.54,4.31,1.28,-1.2,0.32,2329838.0,2558724.0
4.65625,924.33,3.15,4.61,1.43,0.99,-1.74,0.79,-0.73,0.11,3638108.0,3994824.0
4.34375,926.23,2.25,3.43,1.35,0.77,-1.9,0.82,-0.51,0.07,3387552.0,3848532.0
3.734375,926.2,4.02,6.49,1.74,0.08,-1.84,0.56,0.04,-0.24,7210462.0,8210256.0
3.34375,922.31,4.61,7.14,2.25,0.82,0.32,0.66,-0.18,-0.16,8702996.0,9793060.0
3.125,918.58,4.06,6.08,2.74,3.63,1.81,0.88,-0.4,0.1,5188018.0,5787104.0
3.328125,927.68,3.98,5.96,1.72,1.72,-1.74,1.33,-1.21,0.3,3509736.0,3894792.0
3.453125,931.29,2.17,3.85,0.52,0.08,-5.63,0.81,-0.07,0.34,5202092.0,5775216.0
3.078125,924.9,4.19,7.42,0.38,0.1,-1.95,0.57,-0.0,-0.22,9620328.0,10652508.0
2.90625,923.6,3.21,5.43,-0.96,0.53,-1.14,0.66,0.36,0.05,5427856.0,5988868.0
2.859375,919.37,4.88,9.69,-1.72,0.02,1.52,0.8,-0.25,-0.27,12075978.0,13290816.0
2.859375,921.42,4.53,6.59,1.6,3.79,2.36,1.4,-1.14,0.25,6070300.0,6668448.0
3.390625,924.41,4.85,8.76,2.12,0.0,-3.26,0.89,-0.42,0.15,11536248.0,12654784.0
2.953125,917.04,3.5,6.67,0.91,0.02,-2.54,0.96,-0.6,0.15,10095772.0,11070940.0
2.84375,918.57,4.57,9.06,-0.47,0.0,0.62,0.83,0.32,-0.0,9770866.0,10715140.0
2.828125,920.74,4.64,6.78,-0.55,1.98,2.61,0.9,-0.4,0.13,4774096.0,5234012.0
2.828125,918.81,6.48,9.15,2.57,0.87,3.56,0.65,-0.3,-0.27,7225424.0,7918580.0
2.84375,919.85,5.42,6.45,4.65,6.21,4.51,0.89,-0.83,-0.04,2619616.0,2871076.0
3.796875,926.16,5.02,7.06,1.11,2.67,3.2,1.1,-0.23,0.33,4178524.0,4577404.0
3.875,922.26,7.35,13.28,0.62,0.0,0.36,1.01,0.55,0.09,12185236.0,13350768.0
3.15625,915.13,6.66,11.64,2.87,0.02,2.74,0.65,-0.37,-0.19,12420034.0,13607996.0
2.875,919.02,5.94,9.92,2.15,0.01,3.47,0.68,0.01,-0.02,8015170.0,8780584.0
2.828125,923.14,8.31,12.69,2.24,0.02,3.59,0.79,-0.35,-0.05,10916584.0,11958976.0
2.8125,921.99,6.58,8.58,4.52,0.22,2.55,0.4,-0.13,-0.17,4927780.0,5397256.0
2.796875,919.88,5.37,6.77,3.88,0.29,2.76,0.62,-0.2,-0.17,4386068.0,4805380.0
2.796875,912.71,6.25,9.24,4.01,0.14,4.23,0.6,-0.23,-0.46,6275602.0,6874948.0
2.796875,908.25,5.12,6.81,4.07,3.11,4.28,0.96,-0.63,-0.16,4127184.0,4523880.0
3.046875,916.08,5.56,8.21,2.61,0.87,2.26,1.02,-0.03,0.63,3044776.0,3334452.0
2.828125,918.86,5.7,8.65,2.45,0.45,0.46,0.67,0.25,-0.3,7992196.0,8750412.0
2.796875,922.96,5.19,7.34,3.83,3.12,3.44,0.47,-0.35,-0.19,3890020.0,4259420.0
3.0625,925.55,4.88,6.98,3.24,1.68,3.36,0.78,-0.32,0.04,4157706.0,4552704.0
3.046875,923.99,6.42,9.94,3.32,0.01,2.26,0.63,0.27,-0.15,7477100.0,8186596.0
2.859375,922.1,6.21,8.31,4.0,2.17,3.14,0.49,0.28,-0.19,4805810.0,5260544.0
2.796875,922.43,6.33,9.89,1.58,0.08,3.09,0.68,-0.03,-0.32,7310558.0,8005032.0
2.78125,921.3,6.6,11.13,0.83,0.01,2.96,0.71,-0.12,-0.29,10759992.0,11780916.0
2.765625,919.35,6.76,9.59,4.83,0.32,3.77,0.7,-0.53,-0.29,7685144.0,8414592.0
2.765625,920.03,6.79,8.59,4.92,0.47,4.58,0.66,-0.41,-0.2,3894290.0,4261656.0
2.75,920.77,6.57,7.65,5.49,1.37,4.82,0.84,-0.72,0.01,2796024.0,3060208.0
2.796875,921.66,7.34,9.48,5.27,1.16,5.02,0.64,-0.44,-0.29,4455418.0,4876212.0
2.828125,921.6,6.22,7.22,5.63,6.35,4.74,0.93,-0.75,0.25,2031796.0,2224600.0
3.328125,923.55,6.71,9.55,4.08,1.55,4.53,0.62,0.08,-0.14,5244602.0,5741444.0
3.09375,917.34,7.1,9.92,3.35,0.09,3.95,0.66,-0.14,-0.13,6642392.0,7270672.0
2.859375,920.07,8.15,12.04,4.82,1.29,4.84,0.86,-0.08,-0.19,7504156.0,8216228.0
2.828125,918.11,8.77,14.06,4.17,0.0,5.04,0.87,0.19,-0.27,11464464.0,12554352.0
2.765625,913.48,9.01,12.62,4.78,0.02,5.35,0.79,-0.51,-0.2,11476934.0,12567752.0
2.734375,908.15,9.22,12.48,6.26,0.45,6.13,0.81,-0.61,-0.27,9119926.0,9988252.0
2.734375,913.2,8.99,11.24,7.47,0.3,5.82,0.84,-0.32,0.13,3778124.0,4135908.0
2.71875,915.42,10.48,13.05,7.93,0.26,7.0,0.59,-0.36,-0.14,5240106.0,5737264.0
2.71875,915.04,9.23,9.88,8.86,1.61,7.85,0.82,-0.7,0.1,1781880.0,1952124.0
2.75,912.2,8.53,10.48,6.07,2.9,7.34,1.08,-1.01,-0.05,2259630.0,2475220.0
2.9375,914.11,4.07,5.87,1.36,6.63,3.61,1.57,-1.56,0.04,1357984.0,1487388.0
3.6875,920.95,2.4,3.35,1.32,1.18,-0.56,0.94,-0.91,-0.05,3424850.0,3860428.0
3.34375,921.38,1.94,3.62,0.62,2.76,-0.34,1.0,-0.92,-0.08,3501742.0,3943516.0
3.09375,922.71,1.85,3.73,0.5,1.33,-1.02,0.92,-0.71,0.01,4326266.0,5193676.0
2.84375,920.21,3.22,6.06,0.7,0.24,-0.29,0.83,-0.2,-0.6,8184180.0,9689900.0
2.75,920.9,4.37,8.29,1.18,1.64,1.71,1.12,-0.73,-0.58,10285310.0,11741436.0
2.875,925.07,3.76,5.25,2.05,2.03,2.09,0.83,-0.67,-0.21,3085772.0,3443204.0
2.96875,924.76,4.71,7.41,1.82,1.81,0.98,0.79,-0.46,-0.1,6996496.0,7743776.0
3.03125,922.77,4.72,7.47,1.86,0.78,0.08,0.78,-0.16,0.02,9009586.0,9928988.0
2.875,918.07,5.04,7.8,1.77,2.03,1.84,0.94,-0.73,-0.03,8919216.0,9807176.0
2.84375,923.25,4.44,6.89,2.26,1.76,2.24,1.18,-0.37,0.54,5457050.0,5989402.0
2.875,919.97,5.62,7.82,2.46,0.99,2.13,0.73,-0.36,-0.14,5752102.0,6308316.0
2.8125,919.97,4.86,6.32,3.46,1.22,2.47,0.83,-0.66,-0.08,4054610.0,4447052.0
2.78125,918.32,5.22,8.33,0.95,2.75,2.62,0.94,-0.21,-0.04,7137964.0,7828508.0
3.0,916.32,7.98,14.6,0.32,0.0,3.64,0.99,0.33,-0.11,16151692.0,17716696.0
2.8125,913.21,9.49,13.86,0.95,1.37,5.38,1.06,-0.52,-0.16,14182900.0,15553872.0
2.71875,910.41,10.58,14.2,7.04,0.07,6.42,0.74,0.09,-0.04,7931292.0,8693988.0
2.71875,908.08,11.42,14.52,7.72,0.04,6.94,0.67,-0.47,-0.08,7565254.0,8295968.0
2.71875,916.76,11.11,13.76,8.69,0.97,6.97,1.14,-0.75,0.56,6486354.0,7110420.0
2.78125,915.42,10.78,16.11,4.3,0.06,5.29,0.93,0.36,0.1,10843692.0,11891740.0
2.71875,911.21,13.17,18.55,3.97,0.99,8.77,1.15,-0.54,-0.25,16597216.0,18207532.0
2.6875,910.96,11.9,14.45,10.76,0.52,9.37,0.95,-0.73,0.26,4443310.0,4873312.0
2.6875,908.36,12.45,15.98,9.77,1.41,9.95,1.13,-1.03,-0.02,6936324.0,7610348.0
2.6875,911.11,11.0,12.57,9.68,0.84,8.94,0.94,-0.9,-0.02,4810934.0,5278882.0
2.6875,913.32,10.51,13.63,8.05,5.61,8.74,1.25,-1.13,0.02,4009826.0,4399772.0
3.46875,912.92,8.53,10.64,6.56,0.22,5.77,0.78,-0.42,-0.17,4802166.0,5268512.0
3.21875,912.27,8.3,9.64,6.54,1.0,6.44,0.91,-0.68,-0.24,4625882.0,5079782.0
2.96875,909.68,9.11,12.13,7.03,1.74,7.04,1.01,-0.59,0.05,7604250.0,8351244.0
2.875,911.54,9.65,11.38,8.13,1.0,6.68,0.81,-0.37,0.18,5022206.0,5510338.0
2.8125,908.01,9.55,11.25,8.12,0.82,6.12,0.71,-0.52,-0.16,5578522.0,6124922.0
2.75,910.75,8.7,10.06,7.31,8.12,7.65,1.19,-1.13,0.24,3227812.0,3544248.0
4.21875,921.94,5.09,7.12,3.27,5.07,4.2,1.42,-1.0,0.09,3188620.0,3501644.0
4.90625,917.1,6.4,9.08,3.14,0.24,2.12,0.83,-0.12,-0.37,9738960.0,10695462.0
4.15625,912.48,5.75,8.18,3.87,2.19,3.07,1.17,-0.38,-0.05,7503960.0,8244198.0
3.875,912.6,7.6,10.47,4.61,0.67,2.53,0.83,-0.3,0.05,7143520.0,7844840.0
3.28125,911.43,5.94,7.42,4.25,3.41,3.46,1.16,-1.05,0.28,4145692.2,4554676.0
3.5,915.69,5.46,7.08,4.12,1.9,3.41,0.94,-0.79,-0.1,4690912.0,5153823.0
3.4375,914.89,7.0,9.65,4.36,0.31,3.62,0.7,-0.21,-0.35,7573053.0,8322599.0
2.9375,913.18,7.98,10.19,5.92,0.93,4.76,0.78,-0.57,-0.16,6132709.0,6738849.0
2.75,917.1,10.73,15.72,6.66,0.02,5.69,1.02,0.06,0.14,13264856.0,14577138.0
2.6875,918.66,11.64,14.66,7.34,0.09,5.94,0.74,-0.08,0.12,8156303.0,8961795.0
2.6875,918.48,9.81,11.82,7.78,4.19,7.98,0.92,-0.79,-0.16,3933921.0,4324222.0
3.34375,919.64,8.7,11.59,4.99,2.81,5.6,0.96,-0.02,-0.07,4748273.0,5217665.0
3.5625,913.18,11.71,15.62,4.61,0.83,7.64,1.09,-0.67,-0.18,17044656.0,18739740.0
3.21875,913.96,12.05,14.7,9.22,0.37,8.75,0.79,-0.01,0.22,6956975.0,7647397.0
2.90625,913.23,14.05,18.02,10.0,0.12,9.17,0.76,0.22,0.12,8487684.0,9330608.0
2.75,912.22,14.91,18.43,10.42,0.23,10.79,0.88,0.07,-0.02,10482600.0,11527827.0
2.6875,907.22,15.16,18.43,11.67,1.21,12.37,0.97,-0.62,-0.0,10483195.0,11538941.0
2.6875,905.95,16.07,19.54,13.12,0.63,12.08,0.8,-0.36,0.29,8628868.0,9499585.0
2.6875,908.75,13.87,16.15,12.11,5.18,12.32,1.1,-0.98,0.24,3669061.0,4043534.0
3.28125,913.7,12.23,14.01,10.7,4.86,10.56,1.34,-1.19,0.46,3702044.2,4082673.0
3.9375,919.74,11.86,14.77,7.2,0.16,7.4,1.12,-0.2,0.44,6829778.5,7537275.0
3.3125,916.41,15.29,19.64,7.74,0.21,8.53,1.01,0.01,-0.42,19289440.0,21308914.0
2.8125,915.99,14.03,16.86,11.77,2.47,10.21,0.96,-0.64,0.16,6929534.0,7659224.0
2.71875,920.53,13.55,16.78,11.14,9.34,10.31,1.04,-0.76,0.19,8535202.0,9440330.0
4.15625,919.76,13.93,17.69,9.97,0.74,9.61,0.8,0.25,-0.13,12121126.0,13418020.0
3.625,916.63,15.75,19.33,10.67,1.11,11.63,1.17,-0.7,0.05,14863814.0,16470194.0
3.1875,918.65,16.55,19.78,13.83,1.13,12.68,0.76,-0.38,0.04,7799430.0,8646144.0
2.90625,916.77,15.88,18.36,14.35,0.52,13.29,1.06,-0.95,0.23,6210154.0,6890576.0
2.78125,912.78,16.21,19.18,14.26,3.52,13.52,0.86,-0.58,-0.06,7426388.0,8245452.0
2.8125,908.35,17.23,22.43,11.24,0.13,13.3,0.88,0.08,-0.17,13652908.0,15173984.0
2.71875,901.79,19.05,24.23,12.64,0.06,15.37,1.1,-0.28,0.01,19438238.0,21619914.0
2.6875,899.33,19.91,23.9,16.26,0.9,16.67,1.03,-0.49,0.15,11722848.0,13049628.0
