runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
10.84375,799.32,21.16,29.38,13.91,0.0,6.3,1.35,0.88,-0.41,26241768.0,29800864.0
10.125,797.91,22.83,30.22,17.08,3.08,11.12,2.51,2.43,0.53,22909570.0,26025804.0
9.71875,796.15,19.58,24.46,16.15,6.51,15.55,2.44,2.38,0.44,12715988.0,14452920.0
9.59375,798.21,18.0,22.91,13.34,5.18,14.21,1.95,0.57,-0.32,9287994.0,10559192.0
11.25,802.0,14.5,17.39,12.28,10.49,11.58,1.64,-1.26,-1.05,7330836.0,8338824.0
41.375,803.16,14.99,17.87,12.34,0.65,10.49,1.27,-0.87,-0.9,8209058.0,9341428.0
95.53125,801.4,17.65,20.75,14.4,1.48,12.64,0.9,-0.16,-0.83,9414558.0,10716192.0
107.6875,799.2,17.96,23.53,15.55,4.39,14.89,0.88,-0.42,-0.7,11816610.0,13457888.0
104.59375,799.72,16.89,22.59,13.18,8.99,14.68,1.31,-1.01,-0.79,11954800.0,13620204.0
107.5625,803.44,11.71,13.94,9.85,4.37,10.31,1.6,-1.2,-1.04,4373712.0,4984836.0
108.40625,805.25,12.35,14.91,10.01,3.91,9.14,1.29,-0.87,-0.92,5153752.0,5876164.0
101.96875,805.25,14.61,18.23,11.46,0.68,9.92,0.97,-0.27,-0.81,10999744.0,12543520.0
93.21875,802.8,14.63,16.94,13.36,11.83,12.45,0.92,0.54,-0.58,6079540.0,6934508.0
84.03125,800.33,14.21,16.01,13.22,6.39,12.73,0.99,0.07,-0.7,3288618.0,3753136.0
82.15625,796.58,18.48,24.45,13.82,1.29,13.6,1.42,0.75,0.31,15751936.0,17986612.0
94.53125,796.55,19.64,26.6,13.02,0.54,13.19,2.3,0.36,0.82,19532820.0,22313224.0
109.0,800.95,15.58,20.05,12.93,2.46,12.14,1.62,-1.15,-1.08,9108854.0,10408900.0
104.0,801.19,16.05,19.97,13.13,5.78,13.1,1.3,-0.33,-0.62,8616350.0,9848448.0
129.84375,802.19,14.37,16.71,13.23,4.07,12.62,1.3,-0.85,-0.96,3761882.0,4302620.0
233.9375,801.59,14.32,16.6,12.8,3.42,12.69,1.28,-0.97,-0.78,5310736.0,6076040.0
