runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
59.578125,785.31,14.56,19.63,9.48,0.81,11.39,1.24,0.93,0.5,8262932.0,9367180.0
54.773438,790.98,7.87,10.13,4.77,15.77,7.57,1.18,-0.39,-1.06,4088004.0,4633920.0
74.75,792.39,9.09,12.3,5.38,0.33,7.27,0.84,0.4,-0.69,6258882.0,7210764.0
77.34375,789.32,11.62,16.35,7.66,0.75,8.98,1.19,0.75,-0.37,7277718.0,8291620.0
67.75781,790.07,8.83,13.32,5.19,5.54,7.43,1.29,0.18,-1.1,8739586.0,9916624.0
70.328125,792.74,3.44,6.53,1.0,10.85,3.23,1.04,-0.29,-0.96,3731462.0,4263384.0
82.84375,793.19,7.96,12.16,1.27,0.18,5.25,0.6,0.03,-0.14,10063810.0,12701804.0
78.234375,789.86,9.8,14.95,5.63,4.09,7.57,0.72,0.48,0.17,11600316.0,13729416.0
74.16406,787.78,10.74,14.88,7.11,0.46,7.26,0.87,0.61,0.04,9006392.0,10338672.0
67.33594,789.05,9.64,13.02,7.37,4.6,8.12,0.64,0.54,-0.22,8772214.0,9972704.0
63.835938,789.7,8.75,12.48,6.5,6.15,7.52,0.97,0.6,-0.63,9206118.0,10424828.0
65.11719,787.73,10.25,14.47,6.6,3.03,7.21,0.85,0.75,-0.06,10869962.0,12290812.0
63.742188,787.99,10.94,14.89,7.0,0.77,5.25,0.83,0.6,0.37,11825622.0,13364336.0
58.484375,789.85,10.68,14.47,7.13,0.43,6.25,0.69,0.53,-0.09,9884222.0,11165500.0
52.78125,789.7,10.75,14.62,6.96,0.33,7.05,0.9,0.71,-0.26,10691986.0,12074180.0
48.21875,787.99,12.09,16.08,7.44,1.12,5.63,1.38,0.85,0.92,12165140.0,13735076.0
45.210938,792.81,7.7,12.02,3.79,11.63,6.19,1.15,-0.35,-1.02,9986980.0,11269116.0
61.640625,794.57,3.97,7.17,0.7,1.96,1.28,1.1,-0.78,-0.52,7871730.0,9215520.0
65.125,791.31,7.19,12.54,0.62,0.01,-0.4,0.68,-0.2,0.13,14635750.0,16884340.0
55.710938,788.16,7.85,13.89,2.2,0.0,0.05,1.02,0.13,0.87,15691154.0,17890380.0
47.070312,787.33,8.83,15.48,1.92,0.56,4.64,1.05,0.28,-0.36,13593652.0,15401600.0
42.179688,790.52,3.78,5.82,2.01,6.79,3.07,1.28,-0.11,-1.24,3069576.0,3467628.0
45.265625,790.24,6.74,11.12,2.71,0.52,4.89,0.93,0.54,-0.38,4921862.0,5704660.0
44.117188,790.24,7.16,11.43,4.39,0.66,5.63,1.11,0.78,-0.56,6611516.0,7539844.0
40.710938,788.77,8.78,13.25,4.63,0.25,5.76,0.95,0.86,-0.08,7533772.0,8526896.0
38.390625,786.87,10.73,15.74,5.88,0.13,4.14,1.34,0.71,1.07,9781434.0,11038856.0
36.507812,785.89,10.18,15.12,5.03,0.23,3.36,1.27,0.53,0.93,9862644.0,11114252.0
34.382812,789.06,8.36,13.97,4.1,0.28,4.24,0.52,-0.21,-0.09,10838540.0,12208360.0
32.5,792.35,10.04,15.49,4.54,0.0,2.27,0.99,0.43,0.68,13474250.0,15181076.0
31.226562,792.26,11.4,17.02,5.03,0.01,3.95,1.03,0.4,0.79,12740446.0,14350436.0
30.273438,793.28,9.56,15.76,5.42,0.23,5.04,0.83,0.23,-0.02,12198726.0,13739612.0
29.390625,795.07,8.58,14.05,5.45,0.45,6.2,0.77,0.36,-0.22,9022874.0,10162304.0
28.664062,794.41,10.69,15.91,5.6,0.17,4.46,0.86,0.38,0.67,11150884.0,12564948.0
28.046875,790.49,11.18,16.35,5.76,0.0,4.06,1.03,0.19,0.9,12750624.0,14366852.0
27.695312,789.57,11.0,16.26,6.14,0.01,5.32,0.7,0.24,0.34,12281130.0,13837024.0
27.4375,788.58,11.31,16.9,6.89,0.1,6.66,0.69,0.25,0.14,11514178.0,12973172.0
27.171875,786.69,11.41,16.8,6.89,0.01,5.08,0.85,0.21,0.69,9957604.0,11221316.0
26.9375,785.14,11.37,16.52,6.76,0.0,4.71,0.9,0.34,0.65,11210618.0,12633604.0
26.96875,789.4,8.14,12.56,3.38,7.39,5.4,0.95,-0.43,-0.66,6788342.0,7648456.0
34.453125,792.47,3.44,8.25,-0.85,9.2,1.11,1.27,-0.06,-1.15,7344638.0,8350800.0
44.078125,793.62,0.65,3.52,-3.02,0.38,-0.91,0.85,-0.32,-0.21,6190336.0,12166116.0
41.53125,786.74,4.07,10.01,-4.34,0.07,0.26,0.84,0.08,0.54,9025422.0,14748248.0
35.65625,784.97,4.17,9.8,-0.59,3.06,1.8,1.19,0.39,-0.45,5843408.0,8413272.0
33.5,785.68,2.05,4.26,-1.21,1.97,0.9,0.87,0.35,-0.61,3477504.0,5616064.0
31.890625,787.26,4.75,9.03,1.78,0.99,3.6,0.75,0.54,-0.21,4044700.0,5733596.0
29.984375,789.47,4.46,11.1,-0.43,2.73,2.54,1.32,0.42,-0.37,4709426.0,6009540.0
29.5,794.09,-2.12,-0.26,-4.29,5.49,-3.75,1.36,-0.32,-1.32,2319378.0,3423204.0
29.328125,794.19,-3.9,-1.79,-5.46,2.72,-5.39,1.21,-0.25,-1.17,2725488.0,5743128.0
27.703125,793.86,-5.32,-3.25,-7.47,5.2,-6.74,1.32,-0.34,-1.26,2191186.0,5795176.0
26.46875,794.05,-6.73,-5.73,-7.59,2.31,-8.65,0.81,-0.3,-0.71,1614466.0,7983180.0
25.84375,791.33,-5.08,-2.5,-6.72,2.07,-6.5,0.74,-0.12,-0.61,1706580.0,8325636.0
25.578125,790.06,-1.16,1.8,-5.29,0.48,-2.29,0.37,-0.07,0.07,2366428.0,10918888.0
25.578125,788.8,0.16,3.93,-4.04,2.1,-0.69,0.69,0.02,-0.29,2601952.0,10064364.0
25.890625,792.2,-3.83,-2.41,-5.04,4.83,-5.07,1.11,-0.51,-0.97,1560340.0,6599792.0
25.859375,793.53,-4.67,-3.34,-6.06,5.97,-5.82,1.13,-0.33,-1.08,1454542.0,6685384.0
25.640625,791.96,-4.55,-3.38,-6.18,3.53,-5.94,0.82,-0.1,-0.73,1429594.0,7513716.0
25.375,791.84,-4.24,-2.39,-5.8,2.49,-5.28,0.89,-0.23,-0.84,1245224.0,6592632.0
25.203125,790.84,-1.66,0.89,-5.6,0.6,-3.0,0.37,-0.01,0.09,2397796.0,11376548.0
25.1875,788.46,-1.25,1.72,-4.8,0.85,-1.94,0.58,-0.08,0.09,1846236.0,7621192.0
25.125,788.86,-2.32,1.7,-5.97,0.52,-2.98,0.64,-0.23,-0.14,3600118.0,12955720.0
25.015625,791.82,-4.17,-2.67,-5.78,1.94,-5.49,1.14,-0.26,-1.1,1996884.0,7040744.0
24.921875,789.72,-4.61,-2.04,-7.08,1.15,-5.82,1.06,-0.04,-1.0,2058350.0,7277884.0
24.859375,793.53,-6.33,-4.69,-7.68,2.5,-7.88,1.24,-0.45,-1.15,1539460.0,5515300.0
24.78125,791.48,-5.93,-3.85,-7.41,1.46,-7.44,0.85,-0.05,-0.8,1854134.0,7166716.0
24.703125,790.73,-3.01,-0.74,-7.11,0.18,-4.45,0.4,0.07,0.0,2228708.0,8547356.0
24.640625,789.81,-1.21,2.16,-5.87,0.17,-1.79,0.63,-0.07,0.28,2538606.0,8655292.0
24.578125,790.56,-1.94,3.19,-5.82,0.4,-2.39,0.57,-0.28,-0.12,3989530.0,12666940.0
24.515625,790.32,-1.9,3.9,-6.21,0.24,-2.99,0.5,-0.37,-0.16,4289468.0,12615084.0
24.453125,791.31,-0.96,3.48,-6.0,0.37,-1.98,0.5,-0.3,-0.33,4839796.0,10990820.0
24.390625,792.51,-2.37,1.8,-4.98,0.52,-3.59,0.7,-0.26,-0.6,4764986.0,8996132.0
24.328125,792.0,0.27,5.05,-4.43,0.16,-1.67,0.34,-0.23,-0.09,6570934.0,10727772.0
24.3125,789.87,-1.46,3.91,-4.82,0.54,-2.73,0.84,-0.16,-0.76,7902208.0,11238156.0
24.234375,787.63,-2.8,2.84,-6.29,2.95,-4.67,1.37,-0.11,-1.31,8806160.0,11834552.0
24.15625,791.52,-7.4,-6.08,-8.81,4.43,-9.43,1.54,-0.46,-1.47,3089914.0,6112124.0
24.09375,789.2,-6.56,-4.74,-8.66,1.52,-8.43,0.9,-0.12,-0.74,3402518.0,8486452.0
24.015625,787.04,-1.29,3.86,-6.36,0.35,-2.71,0.5,-0.15,0.24,5206190.0,11731380.0
24.03125,789.42,-1.48,4.1,-5.48,0.47,-2.57,0.66,-0.08,-0.27,7283686.0,12993720.0
23.921875,790.76,-2.72,2.27,-6.51,0.63,-4.21,0.78,0.09,-0.56,7215844.0,11308104.0
23.8125,789.86,0.09,6.91,-6.7,0.1,-3.0,0.68,0.37,0.29,9250048.0,13380204.0
23.78125,789.88,0.14,6.29,-6.68,0.69,-2.64,0.79,0.27,-0.28,10590604.0,13954692.0
23.75,791.01,-3.62,0.65,-6.67,3.38,-5.18,1.42,-0.09,-1.37,5987562.0,7801548.0
23.6875,790.1,-3.47,-0.79,-6.61,1.48,-5.42,0.81,0.18,-0.59,5065962.0,8061624.0
23.59375,786.71,2.37,7.8,-4.62,0.98,0.79,0.85,0.54,0.4,8833356.0,13232016.0
24.5,785.38,-0.44,3.08,-3.04,8.67,-0.88,0.62,0.23,-0.35,5004718.0,8723704.0
25.625,784.64,-2.09,1.36,-5.13,13.77,-2.92,0.76,-0.21,-0.49,5091656.0,11262844.0
27.0,783.62,-4.61,2.47,-14.56,1.94,-6.34,1.04,-0.29,0.95,2496076.0,16009052.0
25.9375,782.09,-5.12,1.22,-13.93,0.36,-6.48,1.02,-0.44,0.53,2943568.0,16537152.0
24.46875,781.47,-6.19,-2.3,-11.43,1.58,-7.29,0.81,-0.29,-0.66,2524234.0,12644196.0
23.6875,782.24,-4.0,0.12,-8.46,0.68,-4.96,0.53,-0.13,-0.34,2340970.0,11044940.0
23.3125,783.11,-2.15,2.17,-7.83,0.33,-3.83,0.58,0.22,-0.12,3038004.0,12773304.0
23.1875,783.34,-4.99,0.16,-8.41,2.21,-6.03,1.02,-0.17,-0.91,3356770.0,12777452.0
23.125,785.1,-6.84,-2.71,-10.01,4.78,-8.12,1.25,-0.28,-1.19,2716162.0,11186148.0
23.0625,788.31,-7.75,-4.68,-12.07,1.34,-9.45,0.74,-0.25,-0.48,1973450.0,9374684.0
22.96875,785.08,-6.22,0.55,-12.61,1.0,-7.48,1.03,-0.38,-0.32,3497444.0,15948448.0
22.90625,787.97,-8.29,-4.92,-10.6,0.54,-10.05,0.87,-0.26,-0.78,3019840.0,13101020.0
22.84375,784.88,-5.2,-0.31,-10.54,0.16,-7.26,0.5,-0.15,-0.25,3397844.0,14162056.0
22.78125,783.6,-5.15,0.47,-10.53,0.34,-6.65,0.65,-0.35,-0.49,4270032.0,16133796.0
22.6875,783.2,-5.31,0.55,-9.56,0.32,-6.96,0.89,-0.28,-0.76,4430634.0,15578844.0
22.625,786.5,-5.56,-0.52,-9.16,0.28,-7.24,0.9,-0.31,-0.76,4531172.0,14689712.0
22.5625,787.84,-5.97,-0.92,-8.98,0.5,-7.61,1.03,-0.36,-0.9,5311870.0,15128984.0
22.5,790.55,-4.85,0.05,-8.39,0.06,-6.77,0.71,-0.3,-0.46,6227230.0,15735472.0
22.4375,787.43,1.26,8.13,-8.42,0.01,-2.52,0.64,-0.31,0.27,9182826.0,17671160.0
23.84375,788.05,-1.98,4.21,-5.88,1.42,-3.69,1.13,-0.31,-1.02,10114814.0,15907900.0
23.59375,790.85,-3.93,0.28,-6.3,0.61,-5.81,0.95,-0.16,-0.68,8704538.0,14002020.0
22.59375,785.78,4.33,9.61,-6.23,0.0,-2.5,1.18,0.3,0.96,12594772.0,18638644.0
24.0625,784.5,8.45,14.46,2.02,0.0,-3.58,1.36,0.31,1.27,15307064.0,19595432.0
33.6875,781.51,5.83,13.0,-2.6,0.12,-1.49,1.14,0.08,0.55,15097708.0,17985200.0
41.5625,786.61,-1.55,3.97,-4.62,1.34,-3.4,1.22,-0.38,-1.15,13037046.0,15245604.0
38.71875,787.03,-0.44,6.12,-4.59,0.56,-3.42,0.97,0.22,-0.55,11742000.0,14175564.0
33.0625,784.15,-0.81,4.9,-4.71,0.14,-3.71,1.0,0.39,-0.41,12045822.0,14337492.0
28.46875,783.07,0.41,9.12,-8.4,1.25,-5.25,1.79,0.68,-0.32,16178870.0,18793434.0
25.75,787.32,-5.55,-1.62,-8.28,0.36,-8.18,1.19,-0.06,-1.09,9977116.0,12173928.0
24.0,782.81,5.1,11.55,-7.24,0.47,-1.03,1.81,1.22,1.23,15516798.0,18444778.0
25.5,783.07,8.63,14.03,2.69,0.34,-0.14,1.91,1.18,1.46,16246668.0,18743088.0
31.28125,783.95,7.83,14.2,1.83,0.2,-1.01,1.81,1.05,1.42,16227958.0,18518774.0
35.375,783.79,4.79,11.63,-1.23,0.57,-0.82,1.23,0.57,0.33,16138470.0,18357734.0
34.3125,785.67,-0.14,8.13,-5.39,0.78,-3.7,1.27,0.23,-0.85,15795548.0,18079750.0
30.625,787.25,-1.15,6.85,-5.95,0.4,-4.49,1.36,0.27,-1.01,14326076.0,16697022.0
27.1875,787.98,-2.6,5.38,-6.59,3.94,-5.45,1.7,0.06,-1.57,13555304.0,15749898.0
24.65625,789.9,-4.89,-1.88,-7.42,1.23,-7.38,0.97,-0.37,-0.72,6382078.0,9861034.0
23.125,784.31,3.65,11.03,-8.24,0.32,-0.94,0.97,0.45,0.4,14171870.0,19130102.0
22.9375,782.13,8.24,15.78,0.61,0.04,0.41,1.03,0.43,0.74,17651256.0,21201314.0
25.15625,780.15,9.47,15.99,3.44,0.06,1.34,1.32,0.69,0.99,16175852.0,18724408.0
28.90625,781.0,5.69,13.61,-1.06,0.26,0.49,1.02,0.17,-0.02,16596076.0,18993486.0
30.3125,781.28,5.88,15.4,-1.57,0.17,1.36,1.0,0.22,-0.15,17055060.0,19516068.0
30.15625,783.46,3.0,11.73,-2.34,1.04,-0.3,1.26,0.32,-0.95,14585916.0,16656046.0
29.25,784.11,0.86,10.01,-4.85,0.9,-2.61,1.47,0.43,-0.95,11495648.0,13355068.0
27.34375,785.64,-2.22,5.49,-5.9,2.28,-5.67,1.57,0.14,-1.36,11666672.0,13773916.0
25.375,782.26,1.8,8.34,-5.69,0.14,-2.66,0.61,0.16,0.11,12756230.0,15983758.0
23.96875,778.81,1.7,10.58,-5.15,1.13,-3.05,1.3,0.51,-0.41,16062770.0,18954922.0
23.0,780.51,5.14,12.41,-4.44,1.41,-1.12,1.54,1.27,0.44,16942780.0,19877720.0
22.71875,781.53,5.36,13.52,-0.2,1.34,0.27,1.4,0.88,-0.02,16403720.0,19011178.0
23.0625,780.39,7.15,13.46,0.08,1.73,0.51,1.75,1.41,0.78,16106420.0,18658960.0
23.53125,780.43,7.98,14.11,4.06,1.06,3.12,1.63,1.35,0.62,15123499.0,17375320.0
24.40625,779.92,7.8,14.36,4.02,2.25,2.52,1.51,0.46,1.05,16342229.0,18729580.0
25.6875,780.15,8.7,17.22,0.56,0.33,-0.39,1.49,0.67,0.3,20630848.0,23607204.0
27.125,780.45,2.01,9.17,-2.9,1.79,-1.21,1.34,0.45,-0.9,13375173.0,15371735.0
26.8125,780.21,1.82,8.22,-3.59,2.86,-1.33,1.45,0.57,-0.86,11455786.0,13396332.0
25.21875,783.38,-1.17,4.47,-4.64,4.16,-3.82,1.72,0.06,-1.58,10089962.0,12183844.0
23.90625,787.4,-3.66,-0.85,-5.55,3.4,-6.35,1.57,-0.34,-1.52,6577304.0,9858757.0
22.84375,787.7,-2.54,2.84,-5.69,0.47,-5.34,1.31,-0.1,-1.19,10332807.0,16260812.0
22.09375,788.9,-0.76,5.92,-5.47,0.2,-3.47,1.21,-0.22,-1.13,14960947.0,20819228.0
21.5625,789.9,0.57,8.19,-3.92,0.51,-2.29,1.18,-0.26,-1.04,16481598.0,20632268.0
21.46875,787.01,4.67,13.21,-2.8,0.01,0.13,0.89,0.2,-0.27,17837306.0,21343202.0
22.78125,782.37,10.16,17.71,2.35,0.32,3.26,1.72,1.49,0.63,17002540.0,19734664.0
25.6875,783.33,12.61,19.02,5.2,0.95,2.68,2.12,1.48,1.35,20150360.0,23177316.0
31.09375,782.89,12.2,18.44,7.79,0.71,0.86,1.79,1.2,1.27,17177414.0,19720910.0
36.28125,785.45,12.46,17.14,6.61,0.76,-2.05,1.28,0.12,1.18,19805946.0,22742116.0
40.125,785.0,14.45,19.77,6.59,0.33,-3.82,1.37,0.75,0.93,21667870.0,24885402.0
46.84375,785.41,14.0,20.38,8.4,0.07,2.59,1.01,0.15,0.34,20531858.0,23585904.0
55.53125,783.84,14.27,21.29,8.14,0.34,7.09,0.99,0.47,-0.19,20072538.0,23063432.0
65.59375,780.41,14.67,22.1,7.17,1.02,6.54,1.76,0.75,0.32,19960192.0,22940658.0
73.84375,789.15,2.46,8.46,-4.02,12.66,1.23,1.74,-0.64,-1.58,7280390.0,8391928.0
78.3125,795.82,-2.32,-0.73,-4.01,4.36,-5.51,1.3,-0.61,-0.78,4242248.0,10293794.0
68.40625,791.39,2.13,7.4,-2.93,1.56,-2.1,0.82,-0.18,-0.24,8526646.0,19763182.0
59.53125,791.12,5.46,11.16,0.7,2.29,2.65,0.88,-0.0,-0.62,10154804.0,17179302.0
56.53125,789.78,8.75,15.1,2.29,3.5,5.36,0.97,0.16,-0.29,14702978.0,19380534.0
58.6875,789.71,8.15,12.56,5.45,7.45,6.58,0.92,0.14,-0.64,9203534.0,10930258.0
66.375,788.65,10.6,17.86,5.43,1.48,6.53,1.2,0.05,-0.2,14810376.0,17166466.0
69.96875,788.22,4.75,7.45,1.81,3.02,3.7,1.38,-0.29,-1.32,6230108.0,7186392.0
69.46875,795.46,3.7,6.56,0.94,12.45,2.59,1.35,-0.59,-1.19,8356292.0,9668674.0
72.53125,793.87,7.29,12.1,1.37,0.18,0.27,0.98,0.26,0.82,14573688.0,19987284.0
66.0,787.1,13.93,19.69,2.85,0.0,2.71,1.88,0.3,1.85,22018806.0,26480310.0
63.25,790.97,13.19,21.86,6.31,0.71,5.84,1.32,-0.18,-0.15,22780234.0,26418022.0
67.5625,789.87,11.51,19.02,3.95,0.83,6.24,1.25,0.64,0.13,18307622.0,21131630.0
68.96875,789.19,9.2,15.89,4.94,0.53,5.39,1.05,-0.1,-0.95,20725778.0,23918568.0
66.65625,789.96,6.82,10.66,2.5,8.37,4.91,1.3,-0.1,-1.23,8176776.0,9447850.0
70.15625,791.14,4.64,8.25,2.35,4.0,2.99,1.28,-0.16,-1.23,7318680.0,9210376.0
70.65625,790.52,3.4,5.19,2.2,5.27,1.98,1.15,-0.29,-1.09,5485914.0,6863010.0
66.84375,787.31,5.84,8.62,2.81,1.75,4.44,0.87,0.2,-0.45,6476436.0,7768900.0
59.375,784.94,12.83,19.08,6.54,1.31,7.92,1.21,0.62,0.83,15686738.0,18298168.0
56.28125,784.98,14.34,20.0,9.39,0.54,9.31,0.86,0.51,0.28,17964876.0,20789800.0
57.09375,783.56,13.67,19.98,8.79,0.73,8.84,1.17,0.56,-0.3,16178218.0,18705592.0
58.9375,786.5,5.49,10.38,0.88,8.1,4.45,1.43,-0.34,-1.35,9048780.0,10463914.0
64.78125,786.15,5.1,10.16,1.53,0.1,2.51,0.98,0.23,-0.47,8033374.0,9399614.0
59.46875,784.25,12.1,21.27,2.8,0.51,6.69,1.32,0.41,0.09,21550238.0,24993480.0
54.25,786.25,9.34,16.52,4.94,1.94,6.54,1.4,0.07,-1.21,18583154.0,21510900.0
53.8125,785.2,6.58,10.68,4.47,3.01,5.05,1.31,0.23,-1.18,9071152.0,10499946.0
53.65625,783.88,8.09,14.17,4.28,1.9,5.39,1.31,0.27,-0.94,13938452.0,16135300.0
52.125,784.75,9.2,14.55,4.66,6.0,6.45,1.15,0.21,-0.8,16572374.0,19190540.0
55.375,786.66,8.73,13.63,4.3,17.51,6.97,1.13,-0.17,-0.67,10426500.0,12074710.0
76.46875,789.26,10.19,15.88,4.59,4.6,7.76,0.94,-0.32,-0.16,19786202.0,22925142.0
82.8125,784.56,15.03,20.83,6.2,0.13,4.42,1.03,0.31,0.7,23561122.0,27303458.0
74.65625,779.04,16.9,23.46,11.56,3.61,10.26,1.34,0.78,0.95,19559538.0,22669660.0
75.59375,776.36,18.52,23.76,12.52,0.38,7.66,1.89,1.05,1.44,17559218.0,20354572.0
87.09375,783.4,13.52,19.77,7.23,11.81,10.35,1.29,0.15,-1.04,19633724.0,22759606.0
108.03125,790.44,7.31,10.62,2.94,9.27,4.53,1.12,-0.4,-0.53,7235556.0,8396118.0
112.65625,785.19,13.98,18.79,5.51,0.82,6.82,1.16,0.15,0.79,20137136.0,23473982.0
101.90625,782.14,14.26,19.39,10.99,8.54,11.25,0.92,0.19,-0.07,18151734.0,21075568.0
103.46875,782.66,13.51,19.0,10.22,11.31,10.86,0.93,-0.0,-0.33,16209066.0,18809262.0
117.09375,780.42,15.28,20.93,10.53,1.41,9.14,1.24,0.72,0.07,17372372.0,20159606.0
118.59375,780.28,16.8,22.99,12.69,0.75,9.73,1.43,0.4,-0.03,22220848.0,25790044.0
112.25,784.85,11.6,16.0,7.81,3.8,9.32,1.31,0.17,-1.24,16323954.0,18947148.0
106.09375,783.13,13.02,20.38,8.18,1.39,8.76,1.35,0.71,-0.66,17494640.0,20308998.0
97.59375,783.41,14.48,21.35,9.81,0.68,9.42,1.2,0.39,-0.53,20215114.0,23472764.0
90.09375,786.31,13.63,17.94,10.81,1.63,10.27,1.23,0.38,-1.01,16602024.0,19280620.0
87.1875,786.52,14.81,20.02,11.46,2.73,11.52,1.14,0.47,-0.77,17435334.0,20251932.0
84.65625,784.24,17.55,22.75,12.9,6.3,13.87,1.22,0.97,0.27,14923740.0,17336784.0
81.3125,783.41,19.72,25.51,14.81,0.93,12.73,1.56,0.77,0.47,21126866.0,24551164.0
78.125,785.89,16.21,21.33,13.03,10.39,14.91,0.87,0.07,-0.69,16836502.0,19569080.0
86.5,788.2,16.08,20.9,13.41,3.84,14.75,0.82,0.07,-0.69,16763358.0,19490616.0
88.90625,785.85,18.11,22.93,13.88,2.32,15.25,0.86,0.49,-0.33,19623396.0,22818804.0
88.40625,783.97,16.89,21.6,14.05,6.47,14.45,1.13,-0.06,-0.91,17068424.0,19844846.0
97.15625,785.62,11.95,15.03,9.53,4.35,10.67,1.33,-0.23,-1.23,9207692.0,10709502.0
97.28125,783.34,12.51,18.77,6.47,5.62,10.15,1.63,0.43,-1.04,11072260.0,12881740.0
99.5,789.02,8.11,10.89,5.96,3.78,5.31,1.27,-0.47,-1.16,5724818.0,6665298.0
97.25,787.8,9.96,12.57,6.17,0.53,6.14,0.6,0.04,-0.4,6941266.0,8080802.0
84.9375,786.25,11.3,15.15,8.46,1.77,8.65,1.09,0.03,-1.01,10473114.0,12197592.0
75.84375,784.65,13.28,20.29,9.01,0.5,9.17,1.03,0.41,-0.24,15571424.0,18144860.0
68.65625,785.82,16.92,22.55,10.17,2.31,12.77,0.83,0.34,-0.22,20796032.0,24242244.0
63.34375,786.68,17.53,22.61,13.06,6.02,14.62,0.67,0.24,-0.43,19449582.0,22687796.0
63.3125,783.24,18.75,23.36,14.94,8.83,15.87,1.07,0.73,-0.43,17442276.0,20352616.0
73.6875,784.34,16.6,22.37,10.93,13.23,14.52,1.34,-0.05,-0.93,15662642.0,18283332.0
93.5,786.36,9.34,11.2,7.94,3.92,8.13,1.3,-0.3,-1.24,4708076.0,5499656.0
92.90625,784.63,9.96,13.24,7.85,4.54,8.8,1.25,0.21,-1.11,6645352.0,7766632.0
86.125,786.88,8.41,10.64,6.88,5.39,7.38,1.34,-0.33,-1.29,4932506.0,5768000.0
82.625,788.03,8.85,11.12,7.27,2.19,7.4,0.96,-0.09,-0.85,5979034.0,6996140.0
76.96875,785.8,16.35,20.87,9.28,0.49,12.65,0.79,0.64,0.07,17547216.0,20545860.0
67.40625,785.57,14.71,18.18,12.04,3.31,13.14,1.08,0.62,-0.75,13396818.0,15689728.0
61.34375,785.52,15.85,19.9,12.9,17.87,14.28,1.27,0.47,-0.73,12806736.0,15006808.0
78.40625,791.09,12.99,16.9,9.25,8.29,8.0,1.12,-0.52,-0.8,9308696.0,10917128.0
89.25,788.86,15.27,19.69,11.09,0.86,8.57,1.07,0.23,-0.94,21524464.0,25254600.0
80.5625,787.36,13.64,16.26,10.61,8.82,11.66,1.23,0.44,-0.74,6092136.0,7151900.0
85.34375,787.99,12.42,15.1,10.25,8.52,10.67,0.76,0.15,-0.7,6391538.0,7507848.0
96.0,784.43,12.8,14.81,11.25,16.41,11.56,1.04,0.46,-0.88,6698660.0,7872044.0
136.40625,783.75,9.84,11.29,8.91,24.82,9.38,1.14,-0.36,-1.07,2455446.0,2887008.0
181.4375,783.53,10.87,12.68,9.06,2.7,9.51,0.95,0.34,-0.81,5290668.0,6223628.0
169.59375,781.74,14.57,19.06,11.09,1.8,12.86,1.19,0.55,-0.8,10797964.0,12706944.0
145.75,783.23,13.48,16.61,11.91,5.3,12.41,1.19,-0.0,-1.14,9231458.0,10869500.0
133.03125,785.15,13.13,15.26,11.35,2.99,12.02,0.8,-0.18,-0.73,5901074.0,6952948.0
120.375,784.29,15.39,19.25,12.35,4.3,13.94,1.05,0.38,-0.88,13417382.0,15817648.0
111.125,781.97,15.63,19.04,13.69,7.31,14.35,1.1,0.18,-0.99,10798286.0,12734516.0
109.15625,781.87,14.39,17.08,12.47,12.94,13.25,1.22,-0.45,-1.1,6448802.0,7610700.0
117.9375,784.12,14.1,16.15,12.3,3.67,10.92,0.96,0.03,-0.93,6552748.0,7739656.0
113.5625,783.74,15.38,18.83,12.67,3.6,12.77,0.68,0.08,-0.62,8687422.0,10265184.0
106.5,782.79,16.45,20.22,14.19,10.94,14.28,0.84,0.1,-0.77,8820250.0,10425976.0
110.953125,785.92,15.93,19.46,12.9,1.85,13.71,1.21,-0.46,-1.08,13428904.0,15883232.0
102.453125,785.77,15.51,18.95,13.0,7.47,12.49,1.19,-0.05,-1.17,10047150.0,11890516.0
103.5625,785.52,13.35,14.53,12.58,12.66,12.47,0.95,0.25,-0.81,3675538.0,4349604.0
119.4375,784.19,14.19,16.04,13.17,3.08,13.19,0.96,0.55,-0.66,3643572.0,4311300.0
114.625,783.2,14.41,16.98,11.85,2.76,13.39,0.94,-0.1,-0.77,6773640.0,8013904.0
101.34375,782.31,16.33,20.14,12.48,2.79,13.99,1.01,-0.39,-0.77,14607696.0,17286856.0
91.34375,782.77,16.19,20.14,14.11,11.34,14.15,1.07,0.2,-1.02,12122938.0,14345212.0
99.84375,784.24,14.22,15.86,12.98,14.95,13.72,0.91,-0.48,-0.75,2867614.0,3393020.0
122.71875,783.7,16.34,20.29,12.65,1.28,13.89,0.79,-0.07,-0.6,11689572.0,13832024.0
115.546875,781.58,17.34,20.96,14.26,7.19,15.45,0.77,0.26,-0.66,15234250.0,18026236.0
106.65625,779.78,17.15,19.88,15.76,14.14,16.29,0.89,0.48,-0.69,8584402.0,10156168.0
137.28125,779.17,17.17,19.67,15.32,29.09,16.36,0.82,0.21,-0.69,8043858.0,9515620.0
175.0,780.6,16.22,18.35,14.7,15.02,15.23,1.07,-0.15,-1.05,6755792.0,7992076.0
187.20312,781.6,17.15,19.75,15.02,12.25,15.63,0.98,0.2,-0.92,7903240.0,9350728.0
196.23438,782.74,17.18,19.53,15.28,11.81,16.38,0.79,0.19,-0.61,7161312.0,8471636.0
389.6875,783.06,18.44,22.93,16.1,50.98,16.83,0.81,0.22,-0.34,12310890.0,14564512.0
