runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
25.15625,769.72,18.45,23.88,13.65,0.08,8.58,2.63,1.9,1.53,23395062.0,26323240.0
22.53125,771.49,18.13,24.97,11.25,1.7,9.56,2.4,-0.59,0.66,21574716.0,24272160.0
22.40625,773.08,14.89,20.2,11.35,1.59,11.22,2.02,0.98,-1.26,12339402.0,13882438.0
21.96875,769.99,18.43,25.73,10.5,0.0,7.85,3.01,1.96,2.04,23959020.0,26956138.0
21.375,771.1,20.3,25.76,13.29,0.04,6.02,2.3,0.86,1.75,26533838.0,29880134.0
20.25,771.79,20.16,26.02,12.73,0.3,6.9,2.17,0.5,1.22,25807876.0,29088262.0
19.8125,772.07,18.88,25.25,13.53,0.53,9.55,1.73,0.75,-0.13,20615446.0,23255854.0
21.25,771.43,18.08,24.79,14.01,2.19,11.56,1.51,0.64,-1.0,16067028.0,18141874.0
19.6875,769.89,20.86,26.65,15.27,0.14,10.37,2.41,1.77,1.28,19112046.0,21599472.0
18.28125,771.12,18.81,26.9,10.83,0.78,9.76,2.33,-0.57,0.31,17903364.0,20252356.0
17.34375,772.81,15.5,21.67,10.74,0.03,8.67,1.83,-1.33,-0.39,12723266.0,14405008.0
15.4375,772.58,19.91,26.93,12.16,0.0,5.5,2.29,2.16,-0.63,26597436.0,30142540.0
13.25,771.62,20.13,26.92,15.52,3.51,11.06,3.27,3.26,0.1,22344966.0,25346696.0
12.8125,769.83,17.52,21.34,15.15,6.69,14.41,3.07,3.0,0.54,10361998.0,11765856.0
15.5625,770.93,16.71,19.36,14.77,10.6,14.62,1.91,1.42,-0.17,7092526.0,8060520.0
21.375,773.76,15.12,18.23,12.3,13.98,12.54,2.02,-1.65,-1.1,9794332.0,11138544.0
22.59375,775.28,14.07,15.84,12.21,2.01,10.33,1.39,-0.63,-0.95,6557868.0,7466680.0
20.53125,773.97,15.86,18.56,13.82,4.97,12.82,1.31,0.68,-1.05,9076412.0,10342120.0
17.8125,771.79,17.83,23.12,14.62,5.43,14.23,1.46,1.27,-0.23,15903026.0,18137132.0
15.6875,771.86,17.73,24.26,13.33,11.5,13.91,1.59,-0.16,0.01,17881502.0,20411980.0
20.8125,774.98,11.85,13.92,9.56,4.11,10.12,1.98,-1.63,-1.08,4257470.0,4864488.0
22.65625,776.96,11.47,13.35,9.65,4.99,8.21,1.53,-1.06,-0.94,4695320.0,5370124.0
20.40625,777.45,12.55,14.9,10.46,3.98,9.62,0.85,0.01,-0.52,7156552.0,8193672.0
17.3125,775.17,12.96,14.68,11.77,6.59,11.04,1.78,1.55,-0.86,5240490.0,6004652.0
23.25,772.7,13.45,15.66,12.13,6.18,11.98,1.64,1.0,-1.18,4735362.0,5429720.0
26.8125,769.82,17.1,22.41,12.71,1.12,13.03,2.57,2.35,0.78,16480454.0,18918912.0
