runoff,surface_pressure_hpa,mean_temp_c,max_temp_2m_c,min_temp_2m_c,precipitation_mm,dew_point_c,mean_wind_speed_ms,wind_v_ms,wind_u_ms,solar_net_radiation_j_m2,solar_down_radiation_j_m2
804.84375,803.38,9.42,14.57,5.56,0.09,-1.23,1.41,-0.83,-1.03,11626882.0,13370414.0
808.96875,798.68,16.65,23.16,7.11,0.0,1.17,1.38,0.5,0.26,20435600.0,23497650.0
813.53125,801.89,13.91,20.71,8.7,3.79,5.14,1.3,0.46,-0.87,17555174.0,20185174.0
819.71875,798.73,15.12,20.78,10.52,2.23,8.48,1.76,1.63,0.51,17545816.0,20175742.0
828.625,796.82,14.79,19.52,11.01,4.01,7.81,1.57,1.2,0.66,15971770.0,18367156.0
836.34375,796.9,15.8,19.95,11.02,0.78,6.79,1.57,1.15,0.8,16468334.0,18939368.0
837.0,795.34,16.54,21.54,11.57,1.28,5.59,2.33,1.75,1.32,19222542.0,22108700.0
834.84375,797.41,11.85,14.95,8.34,10.7,8.37,1.0,-0.06,-0.97,7146046.0,8219034.0
854.25,797.59,15.29,19.62,8.49,2.22,8.64,1.29,1.03,0.26,13645716.0,15696174.0
880.46875,797.29,18.16,23.63,11.75,0.21,6.8,2.12,1.43,1.39,18068562.0,20785888.0
895.3125,797.53,19.13,23.37,13.45,0.07,6.68,1.73,0.99,1.22,19294178.0,22197482.0
902.46875,796.09,19.65,24.93,13.9,0.0,5.31,2.03,1.25,1.37,21074478.0,24247462.0
906.15625,798.52,19.25,25.42,12.19,0.24,4.02,1.32,0.57,0.19,19736324.0,22709340.0
914.78125,800.71,17.92,23.79,9.48,0.57,4.02,1.78,0.12,0.71,18408492.0,21182908.0
925.40625,798.76,19.81,25.68,9.54,0.0,-1.16,1.53,0.93,0.97,24318526.0,27985982.0
928.25,793.76,21.54,27.98,15.17,0.0,3.56,1.95,1.07,1.41,22863996.0,26314266.0
918.75,792.96,21.1,25.92,15.63,0.01,5.23,2.19,1.42,1.6,17797422.0,20484012.0
899.8125,793.93,21.29,26.1,14.67,0.0,3.87,2.02,0.99,1.55,21331352.0,24554002.0
888.875,795.74,21.16,27.5,14.35,0.7,5.29,1.35,0.48,0.52,21115548.0,24307108.0
892.53125,795.97,21.37,26.66,15.06,0.26,6.28,2.1,1.43,1.15,17465068.0,20106232.0
902.46875,798.98,18.23,26.38,10.9,2.18,6.89,1.83,0.31,0.34,16735796.0,19268142.0
924.34375,800.25,19.75,24.78,11.77,0.0,3.95,0.96,0.17,0.06,22700036.0,26136660.0
953.15625,798.05,21.44,27.48,14.63,0.22,5.34,1.61,1.02,0.54,21394088.0,24629114.0
968.90625,797.03,21.54,27.02,15.98,0.12,4.61,1.75,1.39,0.92,21435460.0,24672638.0
958.0625,796.72,17.59,25.15,12.31,6.06,9.86,0.94,0.47,0.46,16626422.0,19134484.0
941.4375,793.34,19.63,25.75,13.23,0.05,8.77,1.77,1.11,1.21,17947692.0,20652332.0
924.5625,792.51,19.54,24.7,15.5,0.48,8.41,1.87,1.45,0.97,16170430.0,18603824.0
915.65625,795.95,17.99,24.92,12.52,13.83,11.67,1.0,0.34,-0.35,15226712.0,17514916.0
